custom_site_id,lon,lat,unit,gwd,vs30,cti,z1pt0,z2pt5,dr,dc,precip,dw
3626,-76.55054055,3.422477212,Cono,1.75,425,5.4466257,324.2058841,1.179876758,0.515692149,68,134,0.515692149
3627,-76.55241746,3.407522819,Cono,1.75,270,5.5801706,479.4455959,1.982592395,0.661886502,69,141,0.661886502
3628,-76.52166771,3.443359986,Cono,1.75,330,5.916606,433.016623,1.575918069,1.766922805,71,172,1.766922805
3629,-76.5329215,3.444775767,Cono,1.75,330,5.041133,433.016623,1.575918069,0.858626332,70,185,0.858626332
3630,-76.5500335,3.386600617,Cono,1.75,425,5.916664,324.2058841,1.179876758,0.917688129,70,138,0.917688129
3631,-76.55137139,3.423919252,Cono,1.75,425,5.9856176,324.2058841,1.179876758,0.383455204,68,134,0.383455204
3632,-76.53203522,3.44843045,Cono,1.75,425,4.1938305,324.2058841,1.179876758,0.553497677,70,185,0.553497677
3633,-76.51439875,3.420873158,Cono,1.75,270,12.650031,479.4455959,1.982592395,0.236084398,72,174,0.236084398
3634,-76.54810467,3.387486463,Cono,1.75,425,5.916664,324.2058841,1.179876758,0.832745696,71,144,0.832745696
3635,-76.50547323,3.468542704,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.097285573,72,169,1.097285573
3636,-76.52095176,3.444929666,Cono,1.75,330,6.1397448,433.016623,1.575918069,1.699796844,71,172,1.699796844
3637,-76.51728817,3.439670128,Cono,1.75,330,6.427429,433.016623,1.575918069,1.497436823,72,178,1.497436823
3638,-76.50394974,3.443839659,Cono,1.75,270,7.9315023,479.4455959,1.982592395,1.22943345,73,163,1.22943345
3639,-76.51598568,3.462370796,Cono,1.75,330,6.1397314,433.016623,1.575918069,0.393711489,71,167,0.393711489
3640,-76.513786,3.471959658,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.465549293,71,171,0.465549293
3641,-76.53618234,3.411941071,Cono,1.75,270,5.734317,479.4455959,1.982592395,0.802772364,71,135,0.802772364
3642,-76.54432771,3.419771971,Cono,1.75,330,5.4466257,433.016623,1.575918069,0.453388811,70,130,0.453388811
3643,-76.53485876,3.437286971,Cono,1.75,330,7.0152187,433.016623,1.575918069,0.905065245,70,131,0.905065245
3644,-76.50857351,3.473777575,Cono,1.75,270,5.4465694,479.4455959,1.982592395,0.420858691,72,171,0.420858691
3645,-76.52923381,3.447425773,Cono,1.75,425,4.886982,324.2058841,1.179876758,0.852346071,71,185,0.852346071
3646,-76.50899537,3.429040931,Cono,1.75,210,10.617089,506.4493998,2.642985065,0.217674929,74,169,0.217674929
3647,-76.52750447,3.449318667,Cono,1.75,330,5.4465933,433.016623,1.575918069,0.839486362,71,185,0.839486362
3648,-76.53435499,3.419653427,Cono,1.75,270,11.052428,479.4455959,1.982592395,0.173101604,71,131,0.173101604
3649,-76.51594796,3.460117584,Cono,1.75,330,5.73427,433.016623,1.575918069,0.571442195,71,167,0.571442195
3650,-76.54365345,3.403345025,Cono,1.75,330,10.32945,433.016623,1.575918069,0.140293712,70,149,0.140293712
3651,-76.5335062,3.439745925,Cono,1.75,330,6.273278,433.016623,1.575918069,1.1953873,70,131,1.1953873
3652,-76.52621165,3.436275451,Cono,1.75,270,7.3028994,479.4455959,1.982592395,1.29324598,71,177,1.29324598
3653,-76.5266195,3.438143287,Cono,1.75,330,7.3028994,433.016623,1.575918069,1.39756521,71,177,1.39756521
3654,-76.52487715,3.454366264,Cono,1.75,330,5.328805,433.016623,1.575918069,0.649188,70,171,0.649188
3655,-76.54966518,3.387573272,Cono,1.75,425,5.916664,324.2058841,1.179876758,0.962268931,71,144,0.962268931
3656,-76.52592408,3.413812042,Cono,1.75,270,6.4274645,479.4455959,1.982592395,0.807014719,72,125,0.807014719
3657,-76.52390652,3.460917118,Cono,1.75,330,12.293075,433.016623,1.575918069,0.055647649,70,171,0.055647649
3658,-76.50085584,3.435079879,Cono,1.75,210,6.4274406,506.4493998,2.642985065,0.859839351,73,167,0.859839351
3659,-76.52481205,3.423842946,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.102997563,71,178,0.102997563
3660,-76.533682,3.445788157,Cono,1.75,330,5.041133,433.016623,1.575918069,0.726080849,70,129,0.726080849
3661,-76.51206452,3.469276889,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.743391458,71,171,0.743391458
3662,-76.53619412,3.409781661,Cono,1.75,270,7.526079,479.4455959,1.982592395,0.935300815,71,135,0.935300815
3663,-76.51268693,3.470845054,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.639603145,71,171,0.639603145
3664,-76.51872409,3.445570233,Cono,1.75,330,7.01521,433.016623,1.575918069,1.715411207,72,172,1.715411207
3665,-76.52274152,3.419820942,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.229635371,72,178,0.229635371
3666,-76.52365902,3.453724137,Cono,1.75,330,5.328805,433.016623,1.575918069,0.744175345,70,171,0.744175345
3667,-76.54019061,3.387417177,Cono,1.75,330,11.830174,433.016623,1.575918069,0.205041651,71,152,0.205041651
3668,-76.5349087,3.435095391,Cono,1.75,330,6.832899,433.016623,1.575918069,0.661659358,70,131,0.661659358
3669,-76.50542679,3.437415742,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.152552142,73,167,1.152552142
3670,-76.53829327,3.436554259,Cono,1.75,330,5.223463,433.016623,1.575918069,0.881540638,70,131,0.881540638
3671,-76.50021655,3.439834748,Cono,1.75,270,7.931509,479.4455959,1.982592395,1.161353856,73,167,1.161353856
3672,-76.53302511,3.398740549,Cono,1.75,330,11.572078,433.016623,1.575918069,0.091611536,72,143,0.091611536
3673,-76.50253741,3.439085966,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.307040976,73,167,1.307040976
3674,-76.52159487,3.41960382,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.156549664,72,178,0.156549664
3675,-76.54301555,3.423191056,Cono,1.75,330,8.391054,433.016623,1.575918069,0.2482895,69,130,0.2482895
3676,-76.50859008,3.473940129,Cono,1.75,270,5.4465694,479.4455959,1.982592395,0.404238329,72,171,0.404238329
3677,-76.53179614,3.426215314,Cono,1.75,270,6.8329134,479.4455959,1.982592395,0.402584197,70,165,0.402584197
3678,-76.52673431,3.433543237,Cono,1.75,270,7.5260468,479.4455959,1.982592395,1.081153739,71,177,1.081153739
3679,-76.53576952,3.417106078,Cono,1.75,270,5.4466305,479.4455959,1.982592395,0.429123646,71,131,0.429123646
3680,-76.52339511,3.445177098,Cono,1.75,330,5.7342796,433.016623,1.575918069,1.488229571,71,172,1.488229571
3681,-76.52701045,3.399301657,Cono,1.75,270,12.293962,479.4455959,1.982592395,0.154003899,73,143,0.154003899
3682,-76.50906657,3.448369199,Cono,1.75,270,7.015209,479.4455959,1.982592395,1.196641978,73,162,1.196641978
3683,-76.50303288,3.437915582,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.253974725,73,167,1.253974725
3684,-76.51754091,3.464535325,Cono,1.75,330,6.1397314,433.016623,1.575918069,0.134550614,71,171,0.134550614
3685,-76.51946452,3.436639246,Cono,1.75,270,6.832896,479.4455959,1.982592395,1.314830078,72,178,1.314830078
3686,-76.52553718,3.456989657,Cono,1.75,330,4.8869724,433.016623,1.575918069,0.381066088,70,191,0.381066088
3687,-76.54112502,3.423985253,Cono,1.75,330,8.391054,433.016623,1.575918069,0.037198312,69,131,0.037198312
3688,-76.52148685,3.421608243,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.009544729,71,178,0.009544729
3689,-76.5316771,3.430733709,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.450853683,70,165,0.450853683
3690,-76.51586338,3.421689576,Cono,1.75,270,11.245717,479.4455959,1.982592395,0.326865938,72,174,0.326865938
3691,-76.5090608,3.46062811,Cono,1.75,270,5.4465837,479.4455959,1.982592395,1.163698275,72,167,1.163698275
3692,-76.5223379,3.439348171,Cono,1.75,330,6.832896,433.016623,1.575918069,1.748310018,71,178,1.748310018
3693,-76.5332166,3.431200576,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.333159754,70,165,0.333159754
3694,-76.52292582,3.429215642,Cono,1.75,270,7.12059,479.4455959,1.982592395,0.7004141,71,179,0.7004141
3695,-76.5294484,3.44306865,Cono,1.75,330,6.8328934,433.016623,1.575918069,1.202164358,71,185,1.202164358
3696,-76.5416626,3.403678084,Cono,1.75,330,10.32945,433.016623,1.575918069,0.177328183,70,153,0.177328183
3697,-76.5109155,3.43818482,Cono,1.75,270,8.373339,479.4455959,1.982592395,1.234428996,72,167,1.234428996
3698,-76.51809637,3.440087668,Cono,1.75,330,6.427429,433.016623,1.575918069,1.574231457,72,178,1.574231457
3699,-76.54511541,3.404942378,Cono,1.75,330,9.030169,433.016623,1.575918069,0.317911262,70,149,0.317911262
3700,-76.50321987,3.441701212,Cono,1.75,270,6.427432,479.4455959,1.982592395,1.364352841,73,163,1.364352841
3701,-76.55567226,3.404622488,Cono,1.75,555,6.832939,167.2600619,0.869445591,0.691037241,69,141,0.691037241
3702,-76.53588263,3.390726523,Cono,1.75,330,11.2806425,433.016623,1.575918069,0.051812759,72,152,0.051812759
3703,-76.54618791,3.373334335,Cono,1.75,425,10.773662,324.2058841,1.179876758,0.224524663,71,170,0.224524663
3704,-76.51038237,3.471795756,Cono,1.75,270,5.7342567,479.4455959,1.982592395,0.587964142,71,171,0.587964142
3705,-76.55316252,3.394550975,Cono,1.75,425,7.015271,324.2058841,1.179876758,0.908388065,70,146,0.908388065
3706,-76.53208869,3.403686583,Cono,1.75,330,6.1397915,433.016623,1.575918069,0.641585424,71,138,0.641585424
3707,-76.52419913,3.453509577,Cono,1.75,330,5.328805,433.016623,1.575918069,0.768033329,70,171,0.768033329
3708,-76.50605753,3.443370818,Cono,1.75,270,6.427432,479.4455959,1.982592395,1.376501656,73,163,1.376501656
3709,-76.53357978,3.429998012,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.224197422,70,135,0.224197422
3710,-76.54557399,3.398354932,Cono,1.75,330,5.9166527,433.016623,1.575918069,0.414579313,71,150,0.414579313
3711,-76.55169227,3.424793189,Cono,1.75,425,5.9856176,324.2058841,1.179876758,0.316633071,68,134,0.316633071
3712,-76.5242044,3.46044764,Cono,1.75,330,12.293075,433.016623,1.575918069,0.003444078,70,171,0.003444078
3713,-76.53739124,3.406094321,Cono,1.75,270,6.1397915,479.4455959,1.982592395,0.508262939,71,153,0.508262939
3714,-76.52553015,3.413884364,Cono,1.75,270,6.4274645,479.4455959,1.982592395,0.832301691,72,125,0.832301691
3715,-76.54098471,3.417283117,Cono,1.75,330,6.3221006,433.016623,1.575918069,0.005150546,70,131,0.005150546
3716,-76.52893778,3.436428984,Cono,1.75,270,7.2383623,479.4455959,1.982592395,1.082179884,71,177,1.082179884
3717,-76.50628885,3.452478775,Cono,1.75,270,5.73427,479.4455959,1.982592395,0.724037059,73,166,0.724037059
3718,-76.54525013,3.402611661,Cono,1.75,330,9.030169,433.016623,1.575918069,0.058747356,70,149,0.058747356
3719,-76.50236403,3.44017372,Cono,1.75,270,6.427432,479.4455959,1.982592395,1.34571041,73,167,1.34571041
3720,-76.5253627,3.442784949,Cono,1.75,330,6.1397476,433.016623,1.575918069,1.521611238,71,185,1.521611238
3721,-76.52576219,3.459326938,Cono,1.75,330,4.8869724,433.016623,1.575918069,0.121172299,70,206,0.121172299
3722,-76.55700387,3.414267873,Cono,1.75,425,4.635705,324.2058841,1.179876758,0.035077589,69,133,0.035077589
3723,-76.5161358,3.414741765,Cono,1.75,270,8.624687,479.4455959,1.982592395,0.445695397,73,175,0.445695397
3724,-76.50109247,3.452254644,Cono,1.75,270,5.4465885,479.4455959,1.982592395,0.244864291,73,166,0.244864291
3725,-76.52738536,3.439375359,Cono,1.75,330,7.2383623,433.016623,1.575918069,1.44433301,71,177,1.44433301
3726,-76.50666538,3.428640652,Cono,1.75,210,10.617089,506.4493998,2.642985065,0.173165935,74,172,0.173165935
3727,-76.53063349,3.452467463,Cono,1.75,425,5.0411234,324.2058841,1.179876758,0.34588249,69,191,0.34588249
3728,-76.55054741,3.38797792,Cono,1.75,425,5.916664,324.2058841,1.179876758,1.06346592,70,138,1.06346592
3729,-76.51723103,3.438773056,Cono,1.75,330,6.6097555,433.016623,1.575918069,1.402256912,72,178,1.402256912
3730,-76.50550494,3.431282051,Cono,1.75,270,8.2192,479.4455959,1.982592395,0.474169699,73,172,0.474169699
3731,-76.55131385,3.420145183,Cono,1.75,330,5.4466257,433.016623,1.575918069,0.618449466,68,134,0.618449466
3732,-76.5374805,3.430043093,Cono,1.75,330,9.605489,433.016623,1.575918069,0.249323008,70,135,0.249323008
3733,-76.51973297,3.42660048,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.541399467,72,179,0.541399467
3734,-76.52261775,3.422049545,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.044676076,71,178,0.044676076
3735,-76.52844198,3.401461077,Cono,1.75,270,12.27682,479.4455959,1.982592395,0.394120447,72,138,0.394120447
3736,-76.53067216,3.446734279,Cono,1.75,425,4.886982,324.2058841,1.179876758,0.795045481,70,185,0.795045481
3737,-76.51599358,3.46501349,Cono,1.75,330,6.8328733,433.016623,1.575918069,0.30649992,71,167,0.30649992
3738,-76.55243411,3.420377763,Cono,1.75,330,5.4466257,433.016623,1.575918069,0.644311182,68,134,0.644311182
3739,-76.52216074,3.446470997,Cono,1.75,330,6.1397448,433.016623,1.575918069,1.483549003,71,172,1.483549003
3740,-76.52976309,3.444941701,Cono,1.75,330,4.886982,433.016623,1.575918069,1.012825516,71,185,1.012825516
3741,-76.53785023,3.403060676,Cono,1.75,330,6.1397915,433.016623,1.575918069,0.213113388,71,153,0.213113388
3742,-76.52112225,3.424842243,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.29267247,71,178,0.29267247
3743,-76.50882661,3.462643108,Cono,1.75,270,5.4465837,479.4455959,1.982592395,1.124323919,72,167,1.124323919
3744,-76.52333223,3.447946949,Cono,1.75,330,5.4465933,433.016623,1.575918069,1.27538941,71,172,1.27538941
3745,-76.50427613,3.438150607,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.250044192,73,167,1.250044192
3746,-76.50046705,3.439752878,Cono,1.75,270,7.931509,479.4455959,1.982592395,1.189415097,73,167,1.189415097
3747,-76.54316717,3.419418076,Cono,1.75,330,10.644021,433.016623,1.575918069,0.334313805,70,130,0.334313805
3748,-76.5306013,3.414393521,Cono,1.75,270,7.526079,479.4455959,1.982592395,0.489759326,71,125,0.489759326
3749,-76.51183732,3.459529413,Cono,1.75,270,5.4465885,479.4455959,1.982592395,0.952177003,71,167,0.952177003
3750,-76.54902673,3.393736312,Cono,1.75,425,5.4466543,324.2058841,1.179876758,0.928146425,71,150,0.928146425
3751,-76.50006262,3.43939699,Cono,1.75,270,7.5260487,479.4455959,1.982592395,1.146023364,73,167,1.146023364
3752,-76.54070038,3.422856943,Cono,1.75,330,10.644021,433.016623,1.575918069,0.092525552,69,131,0.092525552
3753,-76.54355874,3.418474072,Cono,1.75,330,6.3221006,433.016623,1.575918069,0.29087775,70,130,0.29087775
3754,-76.52429188,3.448168962,Cono,1.75,330,5.4465933,433.016623,1.575918069,1.182479164,71,172,1.182479164
3755,-76.54441006,3.374939775,Cono,1.75,330,10.773662,433.016623,1.575918069,0.210968636,71,170,0.210968636
3756,-76.52786737,3.456447303,Cono,1.75,330,6.322057,433.016623,1.575918069,0.250451708,70,191,0.250451708
3757,-76.52694417,3.419116734,Cono,1.75,270,6.1397734,479.4455959,1.982592395,0.309718067,72,168,0.309718067
3758,-76.55066437,3.405257403,Cono,1.75,270,9.0947075,479.4455959,1.982592395,0.360588976,69,141,0.360588976
3759,-76.50725957,3.446039474,Cono,1.75,270,7.120574,479.4455959,1.982592395,1.211731974,73,163,1.211731974
3760,-76.5014797,3.450687156,Cono,1.75,270,6.8328876,479.4455959,1.982592395,0.42043604,73,166,0.42043604
3761,-76.51129382,3.45905169,Cono,1.75,270,5.4465885,479.4455959,1.982592395,1.03233994,71,167,1.03233994
3762,-76.53755521,3.396387551,Cono,1.75,330,11.163695,433.016623,1.575918069,0.288375875,72,154,0.288375875
3763,-76.55236729,3.400391888,Cono,1.75,330,8.036919,433.016623,1.575918069,0.323518945,69,141,0.323518945
3764,-76.50944454,3.451961886,Cono,1.75,270,7.015209,479.4455959,1.982592395,1.07842108,73,162,1.07842108
3765,-76.54048828,3.390506308,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.471334592,71,152,0.471334592
3766,-76.50766098,3.469008666,Cono,1.75,270,5.7342567,479.4455959,1.982592395,0.948708842,72,169,0.948708842
3767,-76.53564373,3.432367744,Cono,1.75,330,6.139757,433.016623,1.575918069,0.356837909,70,135,0.356837909
3768,-76.51254223,3.446453253,Cono,1.75,330,5.446598,433.016623,1.575918069,1.637264714,72,162,1.637264714
3769,-76.50446591,3.447885154,Cono,1.75,270,7.9315023,479.4455959,1.982592395,0.857007466,73,163,0.857007466
3770,-76.50727099,3.458491241,Cono,1.75,270,6.832882,479.4455959,1.982592395,0.940693562,73,173,0.940693562
3771,-76.54056957,3.416597158,Cono,1.75,330,6.3221006,433.016623,1.575918069,0.091726312,70,135,0.091726312
3772,-76.54462254,3.389383319,Cono,1.75,330,5.2235146,433.016623,1.575918069,0.708100854,71,144,0.708100854
3773,-76.5325631,3.433341944,Cono,1.75,330,6.832899,433.016623,1.575918069,0.562340608,70,177,0.562340608
3774,-76.53607203,3.410137261,Cono,1.75,270,7.526079,479.4455959,1.982592395,0.953273278,71,135,0.953273278
3775,-76.54546121,3.409840657,Cono,1.75,330,5.7343216,433.016623,1.575918069,0.527361547,70,141,0.527361547
3776,-76.52451811,3.45471743,Cono,1.75,330,5.328805,433.016623,1.575918069,0.633726203,70,171,0.633726203
3777,-76.51977707,3.421877372,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.165139787,72,178,0.165139787
3778,-76.51530536,3.428747421,Cono,1.75,270,5.7342987,479.4455959,1.982592395,0.362693792,72,169,0.362693792
3779,-76.50748699,3.438937443,Cono,1.75,270,5.9166107,479.4455959,1.982592395,1.318116855,73,167,1.318116855
3780,-76.54704076,3.414113549,Cono,1.75,330,5.2234917,433.016623,1.575918069,0.052237634,70,141,0.052237634
3781,-76.52460208,3.44347958,Cono,1.75,330,6.1397476,433.016623,1.575918069,1.526799735,71,172,1.526799735
3782,-76.52016707,3.445279561,Cono,1.75,330,6.1397448,433.016623,1.575918069,1.710712353,71,172,1.710712353
3783,-76.50719557,3.460004987,Cono,1.75,270,6.832882,479.4455959,1.982592395,1.030352926,72,173,1.030352926
3784,-76.49913281,3.450017081,Cono,1.75,270,6.8328876,479.4455959,1.982592395,0.471380983,74,173,0.471380983
3785,-76.54313419,3.391766134,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.778429673,71,150,0.778429673
3786,-76.52633714,3.455441443,Cono,1.75,330,5.328805,433.016623,1.575918069,0.449856062,70,191,0.449856062
3787,-76.54874339,3.392140295,Cono,1.75,425,5.4466543,324.2058841,1.179876758,1.105615418,71,150,1.105615418
3788,-76.54305409,3.432612438,Cono,1.75,330,8.145085,433.016623,1.575918069,0.619658999,69,132,0.619658999
3789,-76.5032684,3.467199519,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.281713459,72,169,1.281713459
3790,-76.52078059,3.426241261,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.439406433,71,179,0.439406433
3791,-76.5258371,3.457033265,Cono,1.75,330,4.8869724,433.016623,1.575918069,0.36401286,70,191,0.36401286
3792,-76.52031218,3.455292103,Cono,1.75,330,5.4465885,433.016623,1.575918069,0.639196795,70,171,0.639196795
3793,-76.53194617,3.413841982,Cono,1.75,270,6.139782,479.4455959,1.982592395,0.551209451,71,125,0.551209451
3794,-76.52776501,3.439510806,Cono,1.75,330,7.2383623,433.016623,1.575918069,1.430699229,71,177,1.430699229
3795,-76.51789264,3.43492049,Cono,1.75,270,8.825329,479.4455959,1.982592395,1.057823179,72,178,1.057823179
3796,-76.54036288,3.403780526,Cono,1.75,330,10.32945,433.016623,1.575918069,0.188719214,70,153,0.188719214
3797,-76.52393154,3.458784392,Cono,1.75,330,4.8869724,433.016623,1.575918069,0.181500662,70,171,0.181500662
3798,-76.53264178,3.444976546,Cono,1.75,330,5.041133,433.016623,1.575918069,0.848340938,70,185,0.848340938
3799,-76.51081503,3.442792294,Cono,1.75,270,7.120573,479.4455959,1.982592395,1.745233429,72,162,1.745233429
3800,-76.52441134,3.429287031,Cono,1.75,270,7.12059,479.4455959,1.982592395,0.708352195,71,179,0.708352195
3801,-76.5431936,3.401223734,Cono,1.75,330,5.734331,433.016623,1.575918069,0.095583085,70,149,0.095583085
3802,-76.54307734,3.393405258,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.851828009,71,150,0.851828009
3803,-76.51988119,3.43591268,Cono,1.75,270,6.832896,479.4455959,1.982592395,1.279656649,72,178,1.279656649
3804,-76.53791907,3.400188792,Cono,1.75,330,9.982825,433.016623,1.575918069,0.018105996,71,153,0.018105996
3805,-76.5055448,3.428910941,Cono,1.75,210,6.139764,506.4493998,2.642985065,0.217824499,74,172,0.217824499
3806,-76.51456995,3.450531432,Cono,1.75,330,6.609744,433.016623,1.575918069,1.438612886,71,162,1.438612886
3807,-76.51242241,3.425535768,Cono,1.75,210,5.7343035,506.4493998,2.642985065,0.172081414,72,169,0.172081414
3808,-76.52691402,3.438228955,Cono,1.75,330,7.3028994,433.016623,1.575918069,1.381773456,71,177,1.381773456
