zsed,magnitude,distance,psa_ratio_PGA,psa_ratio_PGV,psa_ratio_SA(0.01),psa_ratio_SA(0.02),psa_ratio_SA(0.03),psa_ratio_SA(0.05),psa_ratio_SA(0.075),psa_ratio_SA(0.1),psa_ratio_SA(0.15),psa_ratio_SA(0.2),psa_ratio_SA(0.25),psa_ratio_SA(0.3),psa_ratio_SA(0.4),psa_ratio_SA(0.5),psa_ratio_SA(0.6),psa_ratio_SA(0.75),psa_ratio_SA(1.0),psa_ratio_SA(1.5),psa_ratio_SA(2.0),psa_ratio_SA(3.0),psa_ratio_SA(4.0),psa_ratio_SA(5.0),psa_ratio_SA(7.5),psa_ratio_SA(10.0)
0.1,4,1500,1.24287,1.284338,1.24284041,1.24229741,1.24147642,1.2382834,1.23042178,1.21229458,1.14864016,1.12408078,1.13292611,1.15928328,1.22734761,1.29392552,1.324753328,1.37099504,1.4023242,1.34556901,1.25150037,1.16077781,1.11968946,1.10022044,1.0935322,1.09075642
0.1,4.5,0,0.531659,0.940424,0.53273386,0.33736038,0.4027563,0.58148432,0.72704232,0.83771968,0.95883483,1.02841008,1.06507182,1.11342311,1.17634249,1.23129177,1.255945302,1.2929256,1.2940985,1.26074803,1.22527301,1.19465697,1.18968916,1.1885078,1.18859625,1.1884346
0.1,4.5,25,0.604951,1.010058,0.6054585,0.36252663,0.40375218,0.57792449,0.7371096,0.83017027,0.9610166,1.03151035,1.07025349,1.11332774,1.18363118,1.24903858,1.278882388,1.3236481,1.32531738,1.29950917,1.26927674,1.25282145,1.24460018,1.23973167,1.23102224,1.22476602
0.1,4.5,50,0.641422,1.049279,0.64443827,0.42510438,0.42609829,0.58577466,0.73586494,0.83433098,0.96155846,1.03345418,1.07183659,1.11639607,1.18824971,1.25687838,1.283160976,1.32258487,1.34888566,1.32593954,1.27476931,1.24042249,1.23383427,1.23660064,1.23579609,1.23424864
0.1,4.5,75,0.705892,1.07159,0.70616663,0.47009927,0.45953166,0.58871573,0.74210149,0.84524155,0.96522325,1.03418541,1.07540166,1.11840355,1.19125307,1.25686288,1.287827064,1.33427334,1.35193598,1.31992996,1.27427495,1.24217212,1.23442638,1.2269839,1.22861719,1.22930574
0.1,4.5,100,0.73592,1.104386,0.7365036,0.54275149,0.4917227,0.60328007,0.74775153,0.8434214,0.96316916,1.03668416,1.07688034,1.12294042,1.1971792,1.25914466,1.291350576,1.33965945,1.36272001,1.32126546,1.27367926,1.23912776,1.24273753,1.22393751,1.22685015,1.23036397
0.1,4.5,150,0.813866,1.12497,0.81468254,0.65504676,0.58570266,0.6273421,0.7562024,0.84795922,0.97138005,1.04012907,1.07626164,1.12124133,1.19688296,1.26228189,1.294718026,1.34337223,1.37366879,1.33451247,1.27486491,1.23451841,1.21349239,1.22252476,1.23370779,1.23543298
0.1,4.5,200,0.87702,1.151436,0.87730974,0.7714839,0.67127281,0.65437132,0.77193403,0.85648268,0.96990061,1.04280508,1.08112681,1.12692928,1.20168734,1.26723242,1.299076988,1.34684384,1.37573123,1.32978606,1.27987409,1.22335279,1.21053684,1.21138513,1.22635412,1.23004007
0.1,4.5,300,0.965818,1.189519,0.96574914,0.92367667,0.84053963,0.74838465,0.7985028,0.87069392,0.98011512,1.04683101,1.08506811,1.12995243,1.20674932,1.27123201,1.303098894,1.35089922,1.38369,1.34431279,1.27274036,1.21234524,1.19402003,1.19667697,1.20326126,1.22370112
0.1,4.5,400,1.018674,1.222546,1.01858866,1.00267696,0.95778108,0.8453002,0.84486848,0.8925997,0.98829216,1.0523591,1.09019518,1.13182044,1.20712733,1.27607143,1.310189794,1.36136734,1.38814712,1.35617495,1.27592885,1.20011473,1.18724835,1.18218255,1.18913293,1.19844282
0.1,4.5,500,1.084256,1.23872,1.08420718,1.07712412,1.05111897,0.95945519,0.89583719,0.9164235,0.99808335,1.056885,1.09628737,1.13794768,1.21382058,1.27788877,1.310405394,1.35918033,1.39188266,1.34833097,1.27453506,1.19454777,1.16871643,1.16904783,1.18330181,1.18167484
0.1,4.5,600,1.115316,1.258488,1.11532521,1.11214292,1.10256243,1.03828371,0.96491712,0.9542833,1.01375842,1.06667924,1.09638858,1.14012015,1.21711266,1.27902067,1.312722662,1.36327565,1.3979578,1.34747767,1.26351738,1.19070363,1.16016388,1.16151667,1.165308,1.16914213
0.1,4.5,700,1.137362,1.274241,1.13735342,1.13487577,1.12841105,1.09228063,1.03473198,0.99939287,1.02849627,1.07075429,1.10279524,1.13870513,1.21783304,1.28280139,1.315974474,1.3657341,1.39543116,1.35098994,1.26916623,1.17356503,1.15402126,1.14348638,1.13524055,1.14973927
0.1,4.5,800,1.180623,1.285383,1.18064475,1.17946208,1.17672622,1.15487933,1.09486103,1.04740489,1.03682125,1.08130193,1.11010253,1.14558041,1.21963,1.2884177,1.320233276,1.36795664,1.39956212,1.35394406,1.26572514,1.16874433,1.15285528,1.13908219,1.13043177,1.14356709
0.1,4.5,900,1.20522,1.285142,1.20523083,1.20397425,1.20170319,1.18960428,1.16029978,1.10221577,1.05805063,1.0913949,1.11204815,1.15158033,1.21959591,1.28736448,1.319365596,1.36736727,1.40242863,1.3476553,1.26558125,1.17171872,1.14586651,1.13075554,1.11986959,1.12908876
0.1,4.5,1000,1.214365,1.293693,1.21435893,1.21374822,1.21275413,1.20523047,1.17882979,1.13851273,1.09113312,1.10615885,1.12382376,1.15544438,1.22524881,1.29056811,1.322160622,1.36954939,1.40384674,1.35056078,1.2597692,1.1664108,1.13431537,1.12985003,1.10922647,1.12008846
0.1,4.5,1100,1.234162,1.294305,1.23416185,1.23341644,1.23228621,1.2257278,1.21348798,1.17608654,1.11663282,1.11576724,1.12696075,1.15847254,1.22648549,1.29265642,1.32393236,1.37084627,1.40311098,1.34938967,1.25739849,1.16011536,1.12383449,1.1128031,1.10042143,1.11037481
0.1,4.5,1200,1.254449,1.311046,1.25444162,1.25390017,1.25302172,1.24913728,1.23981488,1.21499538,1.14769638,1.12306094,1.13858938,1.16310322,1.22921979,1.29436374,1.326238872,1.37405157,1.40153182,1.34937894,1.25732827,1.16379285,1.12215674,1.11298382,1.09704065,1.09912121
0.1,4.5,1350,1.267309,1.29483,1.26730573,1.26696241,1.2664423,1.26435924,1.25730848,1.24622226,1.19101667,1.16070652,1.1629523,1.17270088,1.23361993,1.29685485,1.32649047,1.3709439,1.40645587,1.35071623,1.25201297,1.15090382,1.1124717,1.10154665,1.08926952,1.08816683
0.1,4.5,1500,1.297254,1.300037,1.29725206,1.29700303,1.29661822,1.2951088,1.29090619,1.28369594,1.23337138,1.18533945,1.17509878,1.18163252,1.24155807,1.29979753,1.330221222,1.37585676,1.40207505,1.34687877,1.24722946,1.13812137,1.11272466,1.09490502,1.0884434,1.0816853
0.1,5,0,0.584462,1.03924,0.5876143,0.35364437,0.39471808,0.5859924,0.74057609,0.84653091,0.96914673,1.04016697,1.08376873,1.12663317,1.19801295,1.25243199,1.281335474,1.3246907,1.34151304,1.32044184,1.28562331,1.2540772,1.24516606,1.23702705,1.22464061,1.22267389
0.1,5,25,0.645263,1.10351,0.64436799,0.3898972,0.4242872,0.58774924,0.7409749,0.84043252,0.96475363,1.04149413,1.0804435,1.12913179,1.20694172,1.26072645,1.293211554,1.34193921,1.36547291,1.32468271,1.29764056,1.25551367,1.24891019,1.24888229,1.24762142,1.24672771
0.1,5,50,0.693927,1.128345,0.69463438,0.44502109,0.44286862,0.5967918,0.74729353,0.85066229,0.9659574,1.04432881,1.08225751,1.1300298,1.20641804,1.2708391,1.30000384,1.34375095,1.3711133,1.33351421,1.27368915,1.23426139,1.22170317,1.22836006,1.23750114,1.24055433
0.1,5,75,0.74691,1.142956,0.74836439,0.52804649,0.47919407,0.60153097,0.74709207,0.84908521,0.97078085,1.0458647,1.08378863,1.13124204,1.20376062,1.27325892,1.303797576,1.34960556,1.37901962,1.33805692,1.28330231,1.23334765,1.238662,1.23572052,1.23583627,1.24137759
0.1,5,100,0.787371,1.181543,0.78818512,0.59280467,0.52600455,0.61749208,0.75226212,0.85777873,0.98175108,1.04726195,1.08674932,1.13404322,1.20635772,1.27516878,1.306468084,1.35341704,1.38418901,1.34709716,1.28815007,1.21886599,1.21482265,1.21537244,1.21774626,1.22584379
0.1,5,150,0.872631,1.200254,0.87302774,0.71328181,0.61576021,0.65897125,0.76704156,0.86565864,0.98048425,1.0508703,1.08829784,1.13060606,1.20754385,1.27496254,1.307406064,1.35607135,1.3866396,1.35170674,1.273139,1.20971322,1.20579135,1.19556952,1.20499039,1.2226032
0.1,5,200,0.935434,1.215093,0.93557632,0.83119428,0.7320118,0.6881032,0.78409106,0.86273503,0.98449045,1.05632305,1.09007859,1.13195837,1.20756602,1.27943981,1.313068606,1.3635118,1.39032245,1.35012364,1.2707088,1.20560002,1.19162929,1.17510891,1.19839001,1.20704877
0.1,5,300,1.021091,1.251634,1.02114499,0.98190063,0.91475672,0.80923826,0.82600373,0.89451569,0.9960615,1.05881226,1.096699,1.13480842,1.21508861,1.28274798,1.315773912,1.36531281,1.38907075,1.35153854,1.27394283,1.18431842,1.1687187,1.15828514,1.16658711,1.17622006
0.1,5,400,1.079341,1.274851,1.07928324,1.06477046,1.02653074,0.9170469,0.88985658,0.92304116,1.00351739,1.06540775,1.10184407,1.14258349,1.21548307,1.28526461,1.31781399,1.36663806,1.39955032,1.34692276,1.26299715,1.18394983,1.15657127,1.15329266,1.14915514,1.15554118
0.1,5,500,1.13427,1.28237,1.13430727,1.12858784,1.11080599,1.03520179,0.95356387,0.96433282,1.02610493,1.07113004,1.10393965,1.14359331,1.21911323,1.28803349,1.320850138,1.37007511,1.39772415,1.34878099,1.25892329,1.17646229,1.15715396,1.13034725,1.14118803,1.14944291
0.1,5,600,1.156127,1.288973,1.15610456,1.15335786,1.14618289,1.1043421,1.03957856,1.0189631,1.04689145,1.08480084,1.11048818,1.14990389,1.2231214,1.2879771,1.31997578,1.3679738,1.40103698,1.34403491,1.26734471,1.16832697,1.14578307,1.13290966,1.12662899,1.13769746
0.1,5,700,1.205185,1.296913,1.20516753,1.2033093,1.19924784,1.17367697,1.11805761,1.08426118,1.070539,1.09786081,1.1202879,1.15536022,1.22491002,1.29083431,1.323360706,1.3721503,1.40069437,1.35127437,1.26114106,1.1682086,1.13528872,1.12348115,1.12267351,1.12446177
0.1,5,800,1.225755,1.300005,1.22575188,1.22448945,1.22176862,1.20613551,1.16406345,1.12424564,1.08565772,1.10620189,1.13069928,1.16281104,1.23116171,1.29449999,1.32530639,1.37151599,1.40197253,1.34360707,1.25926673,1.16021395,1.12725651,1.11036527,1.10489225,1.10908794
0.1,5,900,1.248513,1.30709,1.24853384,1.24762595,1.24617803,1.23659122,1.21677864,1.16996217,1.11958551,1.11517239,1.14171529,1.16776454,1.23328328,1.29716599,1.326567054,1.37066865,1.40146422,1.34293425,1.25398624,1.15338182,1.11817241,1.11505091,1.10035717,1.09932089
0.1,5,1000,1.274008,1.304036,1.27399707,1.27344608,1.27250707,1.26761866,1.24582648,1.21388936,1.15507555,1.13769054,1.14771497,1.17451048,1.23788357,1.29839432,1.328835604,1.37449753,1.40101063,1.34493756,1.24800944,1.15487838,1.11304247,1.10778904,1.09670949,1.10233641
0.1,5,1100,1.279121,1.298852,1.27911806,1.27863169,1.27785826,1.27441311,1.25862753,1.24082792,1.17738652,1.15966153,1.15887105,1.17936814,1.23621762,1.30266917,1.331428218,1.37456679,1.40187931,1.34120631,1.25629115,1.14406514,1.11168838,1.09701753,1.0924437,1.09031487
0.1,5,1200,1.291652,1.293307,1.29165041,1.2913568,1.2908988,1.28909647,1.28107381,1.26745915,1.22078359,1.18867648,1.17924762,1.18717766,1.24663377,1.303087,1.331487564,1.37408841,1.40385652,1.34494257,1.24612033,1.14531708,1.10897017,1.09558809,1.08394694,1.08228052
0.1,5,1350,1.315156,1.281698,1.31515276,1.314888,1.31451237,1.31326306,1.30824077,1.29644167,1.26562989,1.21561849,1.20589793,1.20802295,1.24873745,1.30154705,1.33006301,1.37283695,1.40280628,1.34137177,1.24611247,1.14081025,1.10192704,1.09354687,1.07271278,1.07109642
0.1,5,1500,1.316516,1.28323,1.31651413,1.31643093,1.31629741,1.31584764,1.31428707,1.31044269,1.28427124,1.24203694,1.2278285,1.22711527,1.25473738,1.30625391,1.333213042,1.37365174,1.40046692,1.33891881,1.2405833,1.1393826,1.09660721,1.08706689,1.07498121,1.06535745
0.1,5.5,0,0.604128,1.126225,0.60614675,0.35761401,0.40183842,0.58651388,0.74884868,0.85557562,0.98073846,1.04551601,1.08929074,1.1354475,1.20918524,1.27581131,1.30330455,1.34454441,1.36874712,1.33177626,1.27376413,1.23314774,1.22567165,1.22370076,1.2240994,1.21813035
0.1,5.5,25,0.659744,1.155771,0.66212243,0.40843636,0.43266618,0.60014164,0.74545175,0.84776956,0.97087371,1.04865873,1.08819127,1.13591385,1.21133161,1.28051329,1.309627486,1.35329878,1.3822,1.33264256,1.27489829,1.21705854,1.19667983,1.19679034,1.21202421,1.21878386
0.1,5.5,50,0.732237,1.16903,0.73431891,0.491135,0.47407314,0.6037156,0.75253701,0.85254854,0.98129553,1.04814494,1.08737445,1.13367474,1.21598721,1.27631009,1.308253218,1.35616791,1.38298035,1.33667791,1.27614558,1.20451641,1.17648959,1.17870533,1.18728769,1.18920398
0.1,5.5,75,0.779179,1.197186,0.77817845,0.54564047,0.50262797,0.61960775,0.7549898,0.85691488,0.97512376,1.05322289,1.08851528,1.13713872,1.21250427,1.28179264,1.314015196,1.36234903,1.38827395,1.34139431,1.27395701,1.19019926,1.17026103,1.17321575,1.18536818,1.19089961
0.1,5.5,100,0.828412,1.211233,0.8287465,0.61489612,0.53179842,0.62799269,0.76353437,0.85954446,0.98363858,1.05552077,1.09087551,1.1379739,1.21898961,1.28188014,1.313789652,1.36165392,1.39003038,1.34686434,1.26721406,1.19061971,1.15867388,1.17170072,1.16908193,1.17251956
0.1,5.5,150,0.908933,1.233266,0.90956718,0.75576282,0.66481668,0.67630595,0.78292906,0.87324935,0.99085581,1.05746198,1.09406757,1.13911319,1.21584439,1.282565,1.315861204,1.36580551,1.39146078,1.34487152,1.25607812,1.17844331,1.17266059,1.14547896,1.15802646,1.16518676
0.1,5.5,200,0.967783,1.245556,0.96830916,0.88145584,0.78214568,0.72058809,0.80584979,0.88352507,0.99397188,1.06186199,1.09895313,1.13923991,1.21827221,1.28331959,1.316441318,1.36612391,1.3927058,1.340433,1.26771188,1.16886663,1.14442945,1.14557135,1.13174236,1.15376091
0.1,5.5,300,1.066232,1.257946,1.06626356,1.03076732,0.97167516,0.85783935,0.86659098,0.92182243,1.00524449,1.0673461,1.10564125,1.14938831,1.2237258,1.29076838,1.322229336,1.36942077,1.39455843,1.33734751,1.25541806,1.16283488,1.1237365,1.12705171,1.12600386,1.13038886
0.1,5.5,400,1.130342,1.281763,1.1303339,1.11635518,1.07973468,0.98446965,0.94137335,0.95437706,1.02510619,1.08242273,1.11121988,1.1539048,1.22650349,1.29101384,1.3220845,1.36869049,1.39814937,1.34451842,1.25898552,1.1548028,1.1313504,1.11766529,1.10458338,1.10362267
0.1,5.5,500,1.172213,1.2842,1.17216408,1.16670215,1.15064895,1.08491659,1.02620184,1.00213778,1.04426157,1.08465815,1.11965382,1.15329182,1.23121345,1.2942158,1.324814964,1.37071371,1.39927185,1.33784497,1.25476408,1.15044892,1.11458302,1.10803747,1.10192716,1.09975636
0.1,5.5,600,1.208479,1.275749,1.20850658,1.20552289,1.19821835,1.15935588,1.11026287,1.06220281,1.06939697,1.10609615,1.12622774,1.16397369,1.2292285,1.2972008,1.326664232,1.37085938,1.3992331,1.34096563,1.24936342,1.15058172,1.11347592,1.10285437,1.09166253,1.1002804
0.1,5.5,700,1.239685,1.272523,1.23969007,1.23817062,1.23425937,1.2102828,1.16905355,1.12072217,1.09586811,1.12003314,1.136639,1.16836262,1.23360062,1.29679179,1.326571942,1.37124217,1.3939178,1.33977389,1.2513386,1.14548314,1.10994208,1.10319006,1.08648551,1.08499408
0.1,5.5,800,1.260354,1.273912,1.26034772,1.25937474,1.25770724,1.24486506,1.2159214,1.17992878,1.12925518,1.13363981,1.15183377,1.1717639,1.2383256,1.30148554,1.329457952,1.37141657,1.40059102,1.34088862,1.24859703,1.13906157,1.10506356,1.09445941,1.08187115,1.08313024
0.1,5.5,900,1.275514,1.268618,1.27553427,1.27487218,1.27355337,1.26604939,1.24586201,1.22671545,1.17800295,1.16218579,1.16668046,1.18936062,1.24661148,1.30354214,1.331370688,1.37311351,1.3999716,1.34155202,1.24019277,1.13961649,1.10387385,1.08778787,1.07776237,1.07716525
0.1,5.5,1000,1.299853,1.266094,1.29984105,1.29927659,1.29838955,1.29328334,1.27948749,1.2583437,1.20622218,1.17736447,1.17367828,1.18856311,1.24530935,1.30470324,1.332015232,1.37298322,1.39718318,1.33840871,1.24124813,1.13327885,1.1027168,1.09141636,1.07302582,1.07240129
0.1,5.5,1100,1.299682,1.259359,1.29967356,1.29937732,1.2989378,1.29682374,1.29015315,1.27322149,1.23174536,1.20004368,1.19059932,1.20267606,1.24827719,1.30445516,1.332533432,1.37465084,1.40010238,1.33426952,1.24005926,1.13136137,1.1008786,1.08416295,1.07086241,1.06666052
0.1,5.5,1200,1.315162,1.252108,1.31516612,1.31492436,1.31454885,1.31308794,1.30780566,1.29731822,1.2557075,1.22576141,1.2138499,1.20912218,1.25276184,1.30597472,1.3329,1.37328792,1.39647412,1.33703053,1.23507118,1.12975585,1.09514618,1.08184826,1.06602323,1.05966556
0.1,5.5,1350,1.314267,1.240437,1.31426346,1.31412196,1.31391764,1.3130517,1.31112361,1.30432177,1.27999842,1.25522196,1.24099469,1.227543,1.26111019,1.31081867,1.334727954,1.37059188,1.39520144,1.33345079,1.23441362,1.12813854,1.09101272,1.07567632,1.06148291,1.05519688
0.1,5.5,1500,1.312463,1.225047,1.31246448,1.31238461,1.31225622,1.31172597,1.31054902,1.30758667,1.29304898,1.27071798,1.25915158,1.24203372,1.26522398,1.31198275,1.336767362,1.37394428,1.39707232,1.33019805,1.2327863,1.12563396,1.09179521,1.07114136,1.06031895,1.05389297
0.1,6,0,0.622106,1.15397,0.6251561,0.37014496,0.40471512,0.58499414,0.74046874,0.84583968,0.97827142,1.04590642,1.08734107,1.13486934,1.21019912,1.27604151,1.307590914,1.35491502,1.37035155,1.32345629,1.24921012,1.17617643,1.14193213,1.13268721,1.14865983,1.16069949
0.1,6,25,0.666519,1.170694,0.66820818,0.40635952,0.43054035,0.59031892,0.74066579,0.85279053,0.97856164,1.05352092,1.09048676,1.13309467,1.211285,1.27833402,1.312191032,1.36297655,1.38128483,1.32957244,1.25672519,1.15981066,1.13288355,1.12456799,1.12124729,1.12979591
0.1,6,50,0.734341,1.184442,0.73617327,0.47847661,0.46708858,0.60665244,0.75532651,0.85351038,0.98009956,1.05110025,1.09259701,1.1384511,1.21865392,1.28300273,1.314203234,1.36100399,1.38265193,1.32335079,1.24355876,1.16696262,1.12904048,1.12063622,1.11956847,1.12753117
0.1,6,75,0.78945,1.205894,0.78954542,0.55889988,0.51365411,0.62472498,0.76008749,0.86417109,0.98403352,1.05077207,1.09583235,1.13789237,1.21976197,1.28391826,1.316075396,1.3643111,1.38955903,1.33413815,1.2417556,1.15785503,1.12879419,1.11216712,1.11300182,1.12040877
0.1,6,100,0.847029,1.209223,0.84857088,0.63906091,0.56381875,0.64514738,0.7713474,0.86649805,0.9801535,1.06025064,1.09388208,1.1399523,1.21400106,1.29019403,1.319345806,1.36307347,1.38714993,1.32973981,1.2505945,1.15087652,1.11933696,1.11114204,1.10818446,1.10979855
0.1,6,150,0.91861,1.215807,0.91846502,0.7698403,0.68558997,0.67977107,0.78227478,0.87133044,0.99218863,1.05982053,1.10167789,1.14666653,1.2218796,1.287045,1.318393132,1.36541533,1.39505804,1.33828831,1.23756397,1.14704406,1.10803723,1.10417128,1.09765911,1.10459828
0.1,6,200,1.001897,1.24058,1.00197554,0.9070884,0.80312538,0.75093484,0.81583917,0.88686579,1.0008471,1.06243563,1.10088873,1.14420962,1.22871566,1.29078019,1.320858598,1.36597621,1.39393711,1.33270538,1.24379253,1.1507957,1.11790884,1.09883165,1.09315443,1.0866456
0.1,6,300,1.087909,1.237359,1.0879178,1.05205464,0.99342704,0.88543397,0.8763175,0.92153215,1.01771283,1.07995868,1.1129477,1.14785039,1.22695935,1.2910074,1.320329976,1.36431384,1.39401317,1.3360976,1.24115658,1.14586353,1.10162199,1.09262121,1.08134663,1.0861305
0.1,6,400,1.149946,1.232162,1.14996326,1.1374954,1.10048068,1.01733863,0.9647181,0.97155595,1.03310239,1.08635795,1.11610568,1.154073,1.22441208,1.2926054,1.322715472,1.36788058,1.39113438,1.33277738,1.2361623,1.13432539,1.09626293,1.08676195,1.07786107,1.07813692
0.1,6,500,1.184058,1.244063,1.18406498,1.1791563,1.16316974,1.1034528,1.04582155,1.02996707,1.0511688,1.0945071,1.12385082,1.16355419,1.23095942,1.29622746,1.325502352,1.36941469,1.39217794,1.32997561,1.23947728,1.13345873,1.10226762,1.08090925,1.06528759,1.06444228
0.1,6,600,1.230098,1.229186,1.23010039,1.22821426,1.22217715,1.19002819,1.13677323,1.09509587,1.08370924,1.11293495,1.14128447,1.17249966,1.23899257,1.29725039,1.326858546,1.37127078,1.39236927,1.33247173,1.235147,1.13359296,1.09282184,1.07455254,1.06423581,1.0654279
0.1,6,700,1.252944,1.226472,1.25293422,1.2518307,1.24876153,1.22997379,1.18622816,1.14590287,1.12154865,1.13060653,1.14949036,1.17393529,1.23941517,1.2968477,1.324427248,1.36579657,1.39242494,1.33058977,1.23248029,1.13078809,1.0913564,1.07731473,1.06392002,1.05491221
0.1,6,800,1.26623,1.215246,1.26624215,1.26557314,1.26445079,1.25563014,1.22920823,1.19754946,1.16195643,1.15281069,1.16371107,1.18419325,1.24307311,1.30009615,1.32703955,1.36745465,1.39242923,1.326105,1.23069775,1.12649965,1.08824587,1.0750469,1.05838597,1.05350852
0.1,6,900,1.281205,1.213365,1.28120625,1.2807014,1.27991748,1.27538347,1.25727892,1.23661387,1.1906054,1.1800561,1.18339968,1.19638526,1.2477237,1.30312872,1.330465364,1.37147033,1.39141142,1.32998097,1.22965229,1.12654126,1.08738339,1.07148921,1.05528009,1.04849124
0.1,6,1000,1.282828,1.200134,1.28282642,1.28247559,1.28192234,1.27859735,1.26785696,1.25459898,1.2159766,1.19885898,1.19870448,1.20059514,1.25104117,1.30230188,1.3293982,1.37004268,1.38854527,1.32414258,1.22593737,1.12051392,1.08389723,1.07073569,1.05452633,1.04655337
0.1,6,1100,1.29348,1.192513,1.29348433,1.29329073,1.29296482,1.2909317,1.28528821,1.27457809,1.24424601,1.22695231,1.2145344,1.21176398,1.2550987,1.30379987,1.328167058,1.36471784,1.38668919,1.31983089,1.22946286,1.12134647,1.08523679,1.0662179,1.04905546,1.0441792
0.1,6,1200,1.297428,1.178308,1.2974211,1.29727674,1.29706013,1.29576993,1.29179943,1.28264022,1.26261902,1.23266459,1.21883345,1.22315836,1.25853419,1.30773199,1.332255722,1.36904132,1.38882291,1.31852019,1.22382271,1.12048531,1.07970583,1.06827068,1.0497576,1.04371262
0.1,6,1350,1.28988,1.17852,1.28987837,1.28984034,1.28978407,1.28957784,1.28824902,1.28432858,1.26695263,1.25161588,1.23418212,1.22451413,1.25350714,1.30420136,1.327447076,1.36231565,1.38488984,1.32012975,1.22421467,1.11804056,1.08123052,1.06371534,1.04848337,1.04081285
0.1,6,1500,1.28583,1.164983,1.28583252,1.28576756,1.28567028,1.28533673,1.28468204,1.28177524,1.27357125,1.26113844,1.25643444,1.24567533,1.26844215,1.31127691,1.330774066,1.3600198,1.38396728,1.31751597,1.22066402,1.11722267,1.08052599,1.06502771,1.04754841,1.04125476
0.1,6.5,0,0.642963,1.151472,0.64233077,0.36894134,0.40325224,0.58407664,0.74175668,0.84655988,0.97299075,1.04839468,1.09173691,1.14086425,1.2172277,1.27825856,1.30888252,1.35481846,1.37770724,1.31940842,1.23987091,1.14067757,1.09660518,1.08383596,1.06787825,1.06212187
0.1,6.5,25,0.704309,1.168103,0.7042048,0.42814437,0.43517122,0.59550852,0.74849641,0.84946787,0.97520208,1.05014539,1.09174538,1.14357531,1.21398401,1.28123677,1.310982586,1.35560131,1.38032627,1.31994748,1.23896587,1.13562143,1.0957104,1.08482695,1.06348705,1.05979574
0.1,6.5,50,0.755252,1.184693,0.75530607,0.50387251,0.47848424,0.61003363,0.75738978,0.85602117,0.98278731,1.05410969,1.09398627,1.14698148,1.21992266,1.28451145,1.315973642,1.36316693,1.38410568,1.32702923,1.2394762,1.14711034,1.10274529,1.08381486,1.06810176,1.07014668
0.1,6.5,75,0.808617,1.187136,0.8096087,0.57519609,0.51910681,0.62973374,0.76607072,0.86087441,0.98471105,1.05560696,1.09564495,1.14629245,1.22176564,1.28773463,1.318536022,1.36473811,1.38452303,1.32877064,1.23564529,1.14168179,1.09757781,1.0824039,1.0684042,1.06636584
0.1,6.5,100,0.846273,1.185518,0.845649,0.63739115,0.57201272,0.65125793,0.77047026,0.86652696,0.98763829,1.06076396,1.09553289,1.1393913,1.2186147,1.28729999,1.316242862,1.35965717,1.38878942,1.33120656,1.23984671,1.13388157,1.09720743,1.07356596,1.06171334,1.06173921
0.1,6.5,150,0.923083,1.189968,0.92293602,0.78018671,0.69007158,0.69108391,0.79204297,0.88040715,0.99510843,1.06686747,1.09707725,1.14039481,1.22118115,1.29104996,1.319311908,1.36170483,1.39117265,1.33216631,1.23509669,1.13200295,1.09239376,1.07217991,1.06125414,1.05508745
0.1,6.5,200,0.998414,1.186822,0.99853224,0.90580839,0.80217636,0.75536913,0.8135888,0.89836383,0.99911559,1.07071078,1.1048975,1.14769912,1.22033119,1.28930759,1.320330046,1.36686373,1.3855983,1.32190335,1.22897148,1.12573338,1.09136355,1.07426846,1.05503798,1.05415034
0.1,6.5,300,1.099554,1.190144,1.09959042,1.06430495,1.00195265,0.90183914,0.88665712,0.93473709,1.01152349,1.07916927,1.11022592,1.15283442,1.22650588,1.29171789,1.320848158,1.36454356,1.39086258,1.32127976,1.23066628,1.12417209,1.08995759,1.07370961,1.0523026,1.04688537
0.1,6.5,400,1.152524,1.187494,1.15254855,1.14240241,1.10861933,1.02334416,0.97249907,0.98109877,1.03736019,1.08753622,1.11824918,1.1553973,1.23262668,1.29357457,1.322761438,1.36654174,1.3842696,1.31795537,1.22625697,1.12231553,1.08447123,1.06735551,1.05472851,1.04583228
0.1,6.5,500,1.197707,1.177194,1.19772267,1.19324934,1.17936409,1.1263777,1.07159197,1.04434299,1.06179202,1.1004703,1.13063288,1.16157711,1.23619914,1.29707575,1.324623682,1.36594558,1.38386774,1.31761622,1.22388506,1.12044406,1.08274055,1.06462622,1.05110717,1.04240048
0.1,6.5,600,1.226148,1.178011,1.2261678,1.22392917,1.21637392,1.18655813,1.13770175,1.1068728,1.10061491,1.11876523,1.14068699,1.16946793,1.23791492,1.292624,1.321260788,1.36421597,1.38412821,1.31618381,1.22245812,1.12040949,1.08128071,1.06585193,1.04556894,1.04031134
0.1,6.5,700,1.246251,1.163343,1.24624026,1.24499488,1.24230671,1.22341669,1.19531155,1.16339016,1.13148189,1.13779354,1.15740824,1.17486608,1.24310863,1.29210043,1.321537066,1.36569202,1.38282633,1.31574392,1.22272289,1.11872029,1.0806098,1.06515276,1.04513097,1.03954244
0.1,6.5,800,1.255976,1.166154,1.25597858,1.25542223,1.25439465,1.24408293,1.22880769,1.20037603,1.1614027,1.15268338,1.17010319,1.18404293,1.24180651,1.29738677,1.324529054,1.36524248,1.38258815,1.31681788,1.21704817,1.11650312,1.07859027,1.06166971,1.04420781,1.03772259
