lon,lat,unit,susc_cat,gwd,vs30,cti
-76.47358936,3.433128159,Q4,h,0.3,210.0,7.5260534
-76.48498344,3.423634228,Q4,h,0.3,210.0,8.788935
-76.46636729,3.416314137,Q4,h,0.3,210.0,6.4274597
-76.48336575,3.435019526,Q4,h,0.3,270.0,6.832906
-76.49723852,3.417738385,Q4,h,0.3,210.0,7.5260744
-76.47781401,3.421490252,Q4,h,0.3,210.0,6.83292
-76.49169072,3.418570761,Q4,h,0.3,210.0,8.624686
-76.48035669,3.416741951,Q4,h,0.3,210.0,6.832925
-76.46402066,3.4178523010000004,Q4,h,0.3,210.0,5.734312
-76.46862385,3.416392317,Q4,h,0.3,210.0,6.4274597
-76.48078758,3.433496267,Q4,h,0.3,270.0,8.219208
-76.46882478,3.4142601160000003,Q4,h,0.3,210.0,6.8329296
-76.48258233,3.437202732,Q4,h,0.3,270.0,11.628705
-76.49640226,3.41479435,Q4,h,0.3,210.0,7.5260744
-76.49731798,3.413431328,Q4,h,0.3,210.0,6.8329296
-76.49916738,3.422004367,Q4,h,0.3,210.0,6.1397734
-76.47851228,3.4346307910000005,Q4,h,0.3,210.0,8.219208
-76.46400286,3.421015105,Q4,h,0.3,270.0,6.83292
-76.48783921,3.425922015,Q4,h,0.3,210.0,7.526065
-76.49028493,3.41995239,Q4,h,0.3,210.0,6.83292
-76.47152509,3.40306411,Q4,h,0.3,210.0,11.542497
-76.47536039,3.4182456310000005,Q4,h,0.3,210.0,12.414573
-76.46315668,3.417769566,Q4,h,0.3,210.0,5.734312
-76.49963961,3.421191305,Q4,h,0.3,210.0,6.1397734
-76.46350487,3.429704249,Q4,h,0.3,210.0,6.139764
-76.46429153,3.432389864,Q4,h,0.3,210.0,6.8329086
-76.47438594,3.434663669,Q4,h,0.3,210.0,7.5260534
-76.48937659,3.42629263,Q4,h,0.3,210.0,7.526065
-76.49484101,3.407386836,Q4,h,0.3,210.0,5.7343216
-76.49154691,3.42521687,Q4,h,0.3,210.0,6.8329153
-76.47520708,3.407772286,Q4,h,0.3,210.0,11.569163
-76.47808811,3.4326476130000003,Q4,h,0.3,210.0,8.219208
-76.48273934,3.4207282130000003,Q4,h,0.3,210.0,6.83292
-76.47743321,3.431120066,Q4,h,0.3,210.0,6.139764
-76.47619926,3.433150375,Q4,h,0.3,210.0,7.5260534
-76.49088078,3.426044695,Q4,h,0.3,210.0,6.8329153
-76.48725565,3.421767122,Q4,h,0.3,210.0,7.5260725
-76.47684259,3.435010777,Q4,h,0.3,210.0,7.5260534
-76.47520111,3.402590867,Q4,h,0.3,210.0,7.5260887
-76.47931879,3.43369529,Q4,h,0.3,270.0,8.219208
-76.49157995,3.423610538,Q4,h,0.3,210.0,6.8329153
-76.48224413,3.427568704,Q4,h,0.3,210.0,8.624675
-76.49976701,3.403749705,Q4,h,0.3,210.0,7.526084
-76.46317911,3.422932604,Q4,h,0.3,270.0,6.1397686
-76.46912692,3.408532984,Q4,h,0.3,210.0,7.9315453
-76.46789121,3.405640984,Q4,h,0.3,210.0,6.832939
-76.47713558,3.431834541,Q4,h,0.3,210.0,8.219208
-76.48546597,3.441341259,Q4,h,0.3,210.0,8.704693
-76.46458645,3.4212354080000003,Q4,h,0.3,270.0,6.83292
-76.47557857,3.439862155,Q4,h,0.3,210.0,7.526042
-76.47404883,3.4382020260000004,Q4,h,0.3,210.0,12.366303
-76.47020255,3.404437976,Q4,h,0.3,210.0,11.542497
-76.49717513,3.419121,Q4,h,0.3,210.0,7.5260677
-76.49177319,3.419800148,Q4,h,0.3,210.0,6.83292
-76.47827822,3.421848235,Q4,h,0.3,210.0,6.83292
-76.46661123,3.4210050360000004,Q4,h,0.3,270.0,6.83292
-76.48139097,3.4186566110000003,Q4,h,0.3,210.0,6.139777
-76.46505328,3.421311818,Q4,h,0.3,270.0,6.83292
-76.46404933,3.420931188,Q4,h,0.3,270.0,6.83292
-76.47899772,3.4297573810000004,Q4,h,0.3,210.0,6.139764
-76.47440101,3.4090402660000003,Q4,h,0.3,210.0,11.569163
-76.48760092,3.42724325,Q4,h,0.3,210.0,6.4274454
-76.47577721,3.402366336,Q4,h,0.3,210.0,7.5260887
-76.48805169,3.426361742,Q4,h,0.3,210.0,7.526065
-76.50352927,3.422486213,Q4,h,0.3,210.0,7.9315357
-76.48096186,3.433244309,Q4,h,0.3,270.0,8.219208
-76.47605933,3.440145092,Q4,h,0.3,210.0,7.526042
-76.46173657,3.426745608,Q4,h,0.3,270.0,6.1397686
-76.48426945,3.424504397,Q4,h,0.3,210.0,8.788935
-76.47694333,3.437765268,Q4,h,0.3,210.0,12.366303
-76.47272766,3.421632654,Q4,h,0.3,210.0,13.117091
-76.48248962,3.415262709,Q4,h,0.3,210.0,6.139777
-76.49573281,3.422276597,Q4,h,0.3,210.0,7.5260677
-76.47359235,3.437917323,Q4,h,0.3,210.0,12.366303
-76.47592827,3.433566559,Q4,h,0.3,210.0,7.5260534
-76.47554171,3.418130686,Q4,h,0.3,210.0,12.414573
-76.47500587,3.409552332,Q4,h,0.3,210.0,11.569163
-76.46822011,3.404595543,Q4,h,0.3,210.0,6.832939
-76.48478538,3.440539759,Q4,h,0.3,210.0,5.7342844
-76.49850161,3.414239168,Q4,h,0.3,210.0,7.5260763
-76.49084305,3.4169143610000003,Q4,h,0.3,210.0,8.624686
-76.4678954,3.415881472,Q4,h,0.3,210.0,6.4274597
-76.47662894,3.4295253260000003,Q4,h,0.3,210.0,13.144692
-76.47411567,3.40722109,Q4,h,0.3,210.0,11.569163
-76.4777193,3.434777183,Q4,h,0.3,210.0,8.219208
-76.47363902,3.433642099,Q4,h,0.3,210.0,7.5260534
-76.47600427,3.4332599110000004,Q4,h,0.3,210.0,7.5260534
-76.46724369,3.412607154,Q4,h,0.3,210.0,6.139782
-76.47814149,3.424585805,Q4,h,0.3,210.0,8.7788315
-76.48583369,3.422819307,Q4,h,0.3,210.0,7.5260725
-76.48554237,3.420983923,Q4,h,0.3,210.0,7.5260725
-76.49953398,3.424423903,Q4,h,0.3,210.0,8.219213
-76.47268456,3.438810097,Q4,h,0.3,210.0,13.162677
-76.49911850000002,3.420272232,Q4,h,0.3,210.0,6.1397734
-76.48434373,3.4408849210000003,Q4,h,0.3,210.0,5.7342844
-76.46182249,3.42615871,Q4,h,0.3,270.0,6.1397686
-76.47138435,3.407435187,Q4,h,0.3,210.0,7.9315453
-76.4712923,3.436325006,Q4,h,0.3,210.0,13.162677
-76.49085159,3.4263996110000003,Q4,h,0.3,210.0,6.8329153
-76.47415164,3.407101624,Q4,h,0.3,210.0,11.569163
-76.46993933,3.4049225260000004,Q4,h,0.3,210.0,11.542497
-76.49697318,3.405969564,Q4,h,0.3,210.0,13.504991
-76.46787942,3.4379379310000004,Q4,h,0.3,210.0,6.832901
-76.48006343,3.4204152110000003,Q4,h,0.3,210.0,6.83292
-76.4792306,3.435949832,Q4,h,0.3,270.0,12.303451
-76.49092203,3.4170274010000004,Q4,h,0.3,210.0,8.624686
-76.47923106,3.4394137010000003,Q4,h,0.3,210.0,12.303451
-76.48080943,3.43699103,Q4,h,0.3,270.0,12.303451
-76.46665967,3.418893535,Q4,h,0.3,210.0,6.83292
-76.47866955,3.43744309,Q4,h,0.3,210.0,12.303451
-76.49910329999999,3.424235127,Q4,h,0.3,210.0,8.219213
-76.47268942,3.40485275,Q4,h,0.3,210.0,11.542497
-76.4715597,3.401584214,Q4,h,0.3,210.0,10.831168
-76.4758454,3.422439753,Q4,h,0.3,210.0,8.219214
-76.46889085,3.4083275680000003,Q4,h,0.3,210.0,7.9315453
-76.46524006,3.417262495,Q4,h,0.3,210.0,6.4274597
-76.477924,3.419900681,Q4,h,0.3,210.0,6.83292
-76.49088688,3.420898747,Q4,h,0.3,210.0,6.83292
-76.50261037,3.424001984,Q4,h,0.3,210.0,12.151038
-76.46621213,3.414814966,Q4,h,0.3,210.0,6.4274597
-76.48133092,3.436191689,Q4,h,0.3,270.0,11.628705
-76.47593648,3.425647507,Q4,h,0.3,210.0,12.43876
-76.47561885,3.425138715,Q4,h,0.3,210.0,12.43876
-76.46177278,3.426376622,Q4,h,0.3,270.0,6.1397686
-76.46597584,3.41707344,Q4,h,0.3,210.0,6.4274597
-76.48025849999998,3.416648877,Q4,h,0.3,210.0,6.832925
-76.49624892,3.406752987,Q4,h,0.3,210.0,5.7343216
-76.46723164,3.4081175010000004,Q4,h,0.3,210.0,6.4274693
-76.47295498,3.420435204,Q4,h,0.3,210.0,8.219214
-76.49991447,3.402085565,Q4,h,0.3,210.0,7.526084
-76.47456848,3.40873721,Q4,h,0.3,210.0,11.569163
-76.46958813,3.41469222,Q4,h,0.3,210.0,6.4274597
-76.4740316,3.418418488,Q4,h,0.3,210.0,12.414573
-76.48464478,3.4285132860000003,Q4,h,0.3,210.0,8.624675
-76.48897199,3.428685551,Q4,h,0.3,210.0,6.4274454
-76.47683133,3.432610287,Q4,h,0.3,210.0,7.5260534
-76.46315566,3.428990147,Q4,h,0.3,270.0,6.139764
-76.4806132,3.426159642,Q4,h,0.3,210.0,8.7788315
-76.4953199,3.421222289,Q4,h,0.3,210.0,7.5260677
-76.46566313,3.419039583,Q4,h,0.3,210.0,6.83292
-76.49053079,3.422644824,Q4,h,0.3,210.0,6.83292
-76.48803994,3.418588363,Q4,h,0.3,210.0,6.832925
-76.47417153,3.434291633,Q4,h,0.3,210.0,7.5260534
-76.49117348,3.420546584,Q4,h,0.3,210.0,6.83292
-76.48763908,3.423371232,Q4,h,0.3,210.0,7.526065
-76.46746526,3.416444418,Q4,h,0.3,210.0,6.4274597
-76.47506039,3.423768824,Q4,h,0.3,210.0,12.43876
-76.47307326,3.405184177,Q4,h,0.3,210.0,7.5260887
-76.47101462,3.433724266,Q4,h,0.3,210.0,13.157315
-76.49151441,3.418845881,Q4,h,0.3,210.0,6.83292
-76.47457956,3.434845289,Q4,h,0.3,210.0,7.5260534
-76.48946467,3.4211641910000004,Q4,h,0.3,210.0,7.5260725
-76.46880785,3.4397427410000003,Q4,h,0.3,210.0,13.539805
-76.4747762,3.409825268,Q4,h,0.3,210.0,11.569163
-76.48555209,3.425006251,Q4,h,0.3,210.0,7.526065
-76.47369345,3.404818664,Q4,h,0.3,210.0,7.5260887
-76.47310453,3.402042465,Q4,h,0.3,210.0,6.832944
-76.47536162,3.417145878,Q4,h,0.3,210.0,12.414573
-76.47385390000002,3.439598794,Q4,h,0.3,210.0,7.526042
-76.49487917,3.421251032,Q4,h,0.3,210.0,7.5260677
-76.4779632,3.434352858,Q4,h,0.3,210.0,8.219208
-76.48470359,3.417735862,Q4,h,0.3,210.0,6.139777
-76.48302525,3.433230223,Q4,h,0.3,270.0,6.832906
-76.47359334,3.421460224,Q4,h,0.3,210.0,8.219214
-76.46591844,3.421299718,Q4,h,0.3,270.0,6.83292
-76.48031759,3.438507252,Q4,h,0.3,210.0,12.303451
-76.47259502,3.404393994,Q4,h,0.3,210.0,11.542497
-76.4633753,3.42188092,Q4,h,0.3,270.0,6.83292
-76.49700645,3.407100324,Q4,h,0.3,210.0,5.7343216
-76.47901288,3.4296202730000003,Q4,h,0.3,210.0,6.139764
-76.47301792,3.439473444,Q4,h,0.3,210.0,12.366303
-76.50106124,3.422355923,Q4,h,0.3,210.0,6.1397734
-76.46551736,3.415555075,Q4,h,0.3,210.0,6.4274597
-76.47386779,3.405775174,Q4,h,0.3,210.0,7.5260887
-76.4968593,3.405272437,Q4,h,0.3,210.0,13.504991
-76.47012115,3.405779447,Q4,h,0.3,210.0,11.542497
-76.48548496,3.421183017,Q4,h,0.3,210.0,7.5260725
-76.49484192,3.407972599,Q4,h,0.3,210.0,5.7343216
-76.46479913,3.41943721,Q4,h,0.3,210.0,6.83292
-76.47308576,3.407149308,Q4,h,0.3,210.0,11.569163
-76.49948336,3.419361089,Q4,h,0.3,210.0,6.1397734
-76.46534521,3.4161384310000003,Q4,h,0.3,210.0,6.4274597
-76.47979506,3.4355278730000003,Q4,h,0.3,270.0,12.303451
-76.47554817,3.4025648160000004,Q4,h,0.3,210.0,7.5260887
-76.46599966,3.419176513,Q4,h,0.3,210.0,6.83292
-76.47387144,3.40514931,Q4,h,0.3,210.0,7.5260887
-76.47632846,3.435132218,Q4,h,0.3,210.0,7.5260534
-76.47464185,3.438598318,Q4,h,0.3,210.0,12.366303
-76.47763486,3.412253911,Q4,h,0.3,210.0,6.139782
-76.47869521,3.436266058,Q4,h,0.3,210.0,12.303451
-76.46275729,3.4301714060000004,Q4,h,0.3,210.0,6.139764
-76.46980514,3.402347043,Q4,h,0.3,210.0,11.542497
-76.48932178,3.424675775,Q4,h,0.3,210.0,7.526065
-76.47392664,3.404135044,Q4,h,0.3,210.0,7.5260887
-76.50049957,3.422753904,Q4,h,0.3,210.0,6.1397734
-76.46666787,3.4373873660000003,Q4,h,0.3,210.0,6.832901
-76.47269263,3.40384984,Q4,h,0.3,210.0,11.542497
-76.46448634,3.418627824,Q4,h,0.3,210.0,5.734312
-76.49055293,3.417798719,Q4,h,0.3,210.0,8.624686
-76.4844242,3.422316062,Q4,h,0.3,210.0,6.83292
-76.47933283,3.417578934,Q4,h,0.3,210.0,6.832925
-76.49276935,3.419595553,Q4,h,0.3,210.0,6.83292
-76.46825526,3.408223235,Q4,h,0.3,210.0,6.4274693
-76.49058962,3.420094425,Q4,h,0.3,210.0,6.83292
-76.47112642,3.407466054,Q4,h,0.3,210.0,7.9315453
-76.48746554,3.420510928,Q4,h,0.3,210.0,7.5260725
-76.47543062,3.4348683230000003,Q4,h,0.3,210.0,7.5260534
-76.47798604,3.435049788,Q4,h,0.3,210.0,8.219208
-76.48424611,3.42033245,Q4,h,0.3,210.0,6.83292
-76.48322702,3.4358885860000004,Q4,h,0.3,270.0,11.628705
-76.50001408,3.425048281,Q4,h,0.3,210.0,8.219213
-76.47781929,3.414919632,Q4,h,0.3,210.0,6.832925
-76.47696689,3.408273229,Q4,h,0.3,210.0,11.569163
-76.47792859,3.408148954,Q4,h,0.3,210.0,12.151076
-76.46858169,3.408043923,Q4,h,0.3,210.0,6.4274693
-76.47850707,3.436150889,Q4,h,0.3,210.0,12.303451
-76.48062626,3.4254311360000003,Q4,h,0.3,210.0,8.7788315
-76.46257268,3.423000629,Q4,h,0.3,270.0,6.1397686
-76.47746190000002,3.430697541,Q4,h,0.3,210.0,6.139764
-76.4678785,3.411145335,Q4,h,0.3,210.0,6.139782
-76.48637327,3.429596026,Q4,h,0.3,270.0,6.4274454
-76.46906383,3.4398840980000003,Q4,h,0.3,210.0,13.539805
-76.47719284,3.423630377,Q4,h,0.3,210.0,8.7788315
-76.47833192,3.434885327,Q4,h,0.3,210.0,8.219208
-76.46887341,3.414920424,Q4,h,0.3,210.0,6.4274597
-76.48788274,3.430055603,Q4,h,0.3,210.0,6.4274454
-76.46191723,3.425710844,Q4,h,0.3,270.0,6.1397686
-76.46927638,3.410266592,Q4,h,0.3,210.0,7.9315453
-76.47726684,3.436094962,Q4,h,0.3,210.0,12.303451
-76.50037195,3.4016199510000003,Q4,h,0.3,210.0,13.148238
-76.49798582,3.4206499310000003,Q4,h,0.3,210.0,6.1397734
-76.46420879,3.418570295,Q4,h,0.3,210.0,5.734312
-76.46762596,3.404686262,Q4,h,0.3,210.0,6.832939
-76.47667764,3.41656002,Q4,h,0.3,210.0,12.414573
-76.47312337,3.405737895,Q4,h,0.3,210.0,7.5260887
-76.46725469,3.406898375,Q4,h,0.3,210.0,6.4274693
-76.482553,3.418776833,Q4,h,0.3,210.0,6.83292
-76.46356205,3.431547559,Q4,h,0.3,210.0,6.8329086
-76.46581211,3.4198311130000003,Q4,h,0.3,210.0,6.83292
-76.46619927,3.4217652339999995,Q4,h,0.3,270.0,6.83292
-76.47836219999998,3.420613859,Q4,h,0.3,210.0,6.83292
-76.46252418,3.42378108,Q4,h,0.3,270.0,6.1397686
-76.49975053,3.402300789,Q4,h,0.3,210.0,7.526084
-76.49759172,3.421191308,Q4,h,0.3,210.0,7.5260677
-76.47777921,3.437241937,Q4,h,0.3,210.0,12.303451
-76.48076309999998,3.434654193,Q4,h,0.3,270.0,8.219208
-76.49499342,3.421394492,Q4,h,0.3,210.0,7.5260677
-76.46773607,3.410282474,Q4,h,0.3,210.0,6.4274693
-76.47693725,3.432678834,Q4,h,0.3,210.0,7.5260534
-76.46466759,3.419930209,Q4,h,0.3,210.0,6.83292
-76.48323242,3.436616546,Q4,h,0.3,270.0,11.628705
-76.47807225,3.4319668310000004,Q4,h,0.3,210.0,8.219208
-76.47537592,3.407473477,Q4,h,0.3,210.0,11.569163
-76.47220909999999,3.438561747,Q4,h,0.3,210.0,13.162677
-76.4986438,3.421583081,Q4,h,0.3,210.0,6.1397734
-76.47575441,3.429417882,Q4,h,0.3,210.0,13.144692
-76.46307489,3.423958302,Q4,h,0.3,270.0,6.1397686
-76.49577132,3.422101757,Q4,h,0.3,210.0,7.5260677
-76.47345395,3.4329553880000003,Q4,h,0.3,210.0,7.5260534
-76.46420329,3.420644935,Q4,h,0.3,210.0,6.83292
-76.48071906,3.433602509,Q4,h,0.3,270.0,8.219208
-76.46279096,3.425818039,Q4,h,0.3,270.0,6.1397686
-76.48466683,3.443008307,Q4,h,0.3,210.0,5.7342844
-76.47729763,3.437218617,Q4,h,0.3,210.0,12.303451
-76.50279857,3.42250854,Q4,h,0.3,210.0,7.9315357
-76.48546152,3.440099885,Q4,h,0.3,210.0,8.704693
-76.47326735,3.43283409,Q4,h,0.3,210.0,7.5260534
-76.47514659999999,3.425460081,Q4,h,0.3,210.0,12.43876
-76.46899229,3.4095457510000005,Q4,h,0.3,210.0,7.9315453
-76.50176382,3.425772597,Q4,h,0.3,210.0,8.219213
-76.48099427,3.435890827,Q4,h,0.3,270.0,12.303451
-76.48538551,3.441170354,Q4,h,0.3,210.0,5.7342844
-76.47002302,3.406205877,Q4,h,0.3,210.0,11.542497
-76.48691202,3.422509324,Q4,h,0.3,210.0,7.5260725
-76.46996795,3.414027734,Q4,h,0.3,210.0,6.8329296
-76.48120367,3.421874457,Q4,h,0.3,210.0,6.83292
-76.46299149,3.424824347,Q4,h,0.3,270.0,6.1397686
-76.46925131,3.411069079,Q4,h,0.3,210.0,6.8329296
-76.48487326,3.4281774080000003,Q4,h,0.3,210.0,8.624675
-76.48203836,3.421071193,Q4,h,0.3,210.0,6.83292
-76.48308466,3.42791803,Q4,h,0.3,210.0,8.624675
-76.48960411,3.418315893,Q4,h,0.3,210.0,8.624686
-76.46285686,3.431271063,Q4,h,0.3,210.0,6.8329086
-76.49043771,3.42648996,Q4,h,0.3,210.0,6.8329153
-76.49128928,3.424937014,Q4,h,0.3,210.0,6.8329153
-76.47701014,3.434086094,Q4,h,0.3,210.0,7.5260534
-76.47403591,3.4379625710000004,Q4,h,0.3,210.0,12.366303
-76.48670099,3.427170057,Q4,h,0.3,210.0,6.4274454
-76.47477792,3.403743389,Q4,h,0.3,210.0,7.5260887
-76.47913581,3.412295681,Q4,h,0.3,210.0,6.139782
-76.50267892,3.4250324780000003,Q4,h,0.3,210.0,12.151038
-76.50035009,3.425256388,Q4,h,0.3,210.0,8.219213
-76.48879728,3.4256278680000003,Q4,h,0.3,210.0,7.526065
-76.47983206,3.430494013,Q4,h,0.3,270.0,6.139764
-76.47893808,3.423116934,Q4,h,0.3,210.0,8.7788315
-76.47594641,3.429325414,Q4,h,0.3,210.0,13.144692
-76.49911878,3.419714361,Q4,h,0.3,210.0,6.1397734
-76.49040897,3.427005321,Q4,h,0.3,210.0,6.8329153
-76.47955281,3.412546153,Q4,h,0.3,210.0,6.139782
-76.46631863,3.414627466,Q4,h,0.3,210.0,6.4274597
-76.47716477,3.431210231,Q4,h,0.3,210.0,6.139764
-76.48288054,3.419838028,Q4,h,0.3,210.0,6.83292
-76.47695759999998,3.413431141,Q4,h,0.3,210.0,13.043162
-76.46502186,3.4197800560000005,Q4,h,0.3,210.0,6.83292
-76.47717265,3.434484255,Q4,h,0.3,210.0,8.219208
-76.48184492,3.421186869,Q4,h,0.3,210.0,6.83292
-76.47818923,3.428702033,Q4,h,0.3,210.0,6.139764
-76.46409024,3.423161907,Q4,h,0.3,270.0,6.1397686
-76.48798253,3.423430645,Q4,h,0.3,210.0,7.526065
-76.46469837,3.416937763,Q4,h,0.3,210.0,6.4274597
-76.4625285,3.42323206,Q4,h,0.3,270.0,6.1397686
-76.46896594,3.41142188,Q4,h,0.3,210.0,6.8329296
-76.46331377,3.420533458,Q4,h,0.3,210.0,6.83292
-76.46518039,3.420763636,Q4,h,0.3,210.0,6.83292
-76.50008792,3.401893065,Q4,h,0.3,210.0,13.148238
-76.48722896,3.43161287,Q4,h,0.3,270.0,6.832906
-76.48408564,3.424779499,Q4,h,0.3,210.0,8.788935
-76.47240909,3.438908229,Q4,h,0.3,210.0,13.162677
-76.47819883,3.432356539,Q4,h,0.3,210.0,8.219208
-76.48068515,3.414661241,Q4,h,0.3,210.0,6.832925
-76.46394134,3.424370953,Q4,h,0.3,270.0,6.1397686
-76.49766893,3.418623275,Q4,h,0.3,210.0,7.5260744
-76.49761006,3.413146879,Q4,h,0.3,210.0,6.8329296
-76.4775714,3.4327486780000003,Q4,h,0.3,210.0,8.219208
-76.47943901,3.4345199710000003,Q4,h,0.3,270.0,8.219208
-76.48493520000002,3.442313059,Q4,h,0.3,210.0,5.7342844
-76.49043935,3.417303416,Q4,h,0.3,210.0,8.624686
-76.48526591,3.440224295,Q4,h,0.3,210.0,5.7342844
-76.47587407,3.433649796,Q4,h,0.3,210.0,7.5260534
-76.47682365,3.43120515,Q4,h,0.3,210.0,13.144692
-76.46388833,3.419126616,Q4,h,0.3,210.0,6.83292
-76.47262793,3.405339342,Q4,h,0.3,210.0,11.542497
-76.46727212,3.408214107,Q4,h,0.3,210.0,6.4274693
-76.47733931,3.43422597,Q4,h,0.3,210.0,8.219208
-76.46657994,3.406956094,Q4,h,0.3,210.0,6.4274693
-76.49714748,3.40977281,Q4,h,0.3,210.0,5.7343216
-76.49832785,3.420318447,Q4,h,0.3,210.0,6.1397734
-76.47357038,3.40160494,Q4,h,0.3,210.0,6.832944
-76.46853991,3.412444902,Q4,h,0.3,210.0,6.139782
-76.49828284,3.421927159,Q4,h,0.3,210.0,6.1397734
-76.46797195,3.417336703,Q4,h,0.3,210.0,6.4274597
-76.48224549,3.420287039,Q4,h,0.3,210.0,6.83292
-76.4625591,3.426705832,Q4,h,0.3,270.0,6.1397686
-76.46846741,3.406105262,Q4,h,0.3,210.0,6.832939
-76.49756676,3.40920112,Q4,h,0.3,210.0,5.7343216
-76.49475818,3.407079164,Q4,h,0.3,210.0,5.7343216
-76.48092033,3.43402687,Q4,h,0.3,270.0,8.219208
-76.46554896,3.420272446,Q4,h,0.3,210.0,6.83292
-76.47677334,3.429384127,Q4,h,0.3,210.0,13.144692
-76.48783078,3.43131107,Q4,h,0.3,210.0,6.832906
-76.48064122,3.436037119,Q4,h,0.3,270.0,12.303451
-76.47284596,3.4322846960000004,Q4,h,0.3,210.0,13.157315
-76.47324479,3.4326974439999995,Q4,h,0.3,210.0,7.5260534
-76.49746162,3.405559311,Q4,h,0.3,210.0,13.504991
-76.49553084,3.419929639,Q4,h,0.3,210.0,7.5260677
-76.46949040000001,3.4094883310000004,Q4,h,0.3,210.0,7.9315453
-76.46391649,3.416908831,Q4,h,0.3,210.0,5.734312
-76.46635090000002,3.419352066,Q4,h,0.3,210.0,6.83292
-76.47556251,3.412245342,Q4,h,0.3,210.0,13.043162
-76.47723753,3.414245405,Q4,h,0.3,210.0,6.139782
-76.47936170000001,3.437395227,Q4,h,0.3,270.0,12.303451
-76.47163864,3.436834198,Q4,h,0.3,210.0,13.162677
-76.48924949,3.420475427,Q4,h,0.3,210.0,7.5260725
-76.47830219,3.4297445260000003,Q4,h,0.3,210.0,6.139764
-76.47762718,3.440859328,Q4,h,0.3,210.0,7.526037
-76.48083525,3.416468312,Q4,h,0.3,210.0,6.832925
-76.47749681,3.435162296,Q4,h,0.3,210.0,8.219208
-76.49428519,3.422097721,Q4,h,0.3,210.0,7.5260677
-76.46240385,3.429413257,Q4,h,0.3,270.0,6.139764
-76.47506468,3.434550041,Q4,h,0.3,210.0,7.5260534
-76.46755508,3.437929435,Q4,h,0.3,210.0,6.832901
-76.46382788,3.430512749,Q4,h,0.3,210.0,6.139764
-76.49479059,3.422224014,Q4,h,0.3,210.0,7.5260677
-76.48666575,3.432070514,Q4,h,0.3,270.0,6.832906
-76.47822436,3.422423852,Q4,h,0.3,210.0,6.83292
-76.4748183,3.4027255760000004,Q4,h,0.3,210.0,7.5260887
-76.46791647,3.415653779,Q4,h,0.3,210.0,6.4274597
-76.48062618,3.42685757,Q4,h,0.3,210.0,8.7788315
-76.47728193,3.412864779,Q4,h,0.3,210.0,6.139782
-76.50007402,3.421453206,Q4,h,0.3,210.0,6.1397734
-76.48916713,3.418416474,Q4,h,0.3,210.0,6.832925
-76.46435903,3.43259386,Q4,h,0.3,210.0,6.8329086
-76.47943648,3.434386394,Q4,h,0.3,270.0,8.219208
-76.4853837,3.4255700960000004,Q4,h,0.3,210.0,8.788935
-76.48149387,3.431913981,Q4,h,0.3,270.0,6.832906
-76.49476961,3.4074880480000003,Q4,h,0.3,210.0,5.7343216
-76.47902263,3.435343985,Q4,h,0.3,210.0,8.219208
-76.48329646,3.423040742,Q4,h,0.3,210.0,8.788935
-76.46831086,3.408670169,Q4,h,0.3,210.0,6.4274693
-76.49170216,3.424570393,Q4,h,0.3,210.0,6.8329153
-76.46311049,3.42361464,Q4,h,0.3,270.0,6.1397686
-76.46250944,3.423326469,Q4,h,0.3,270.0,6.1397686
-76.48255417,3.436961539,Q4,h,0.3,270.0,11.628705
-76.47441002,3.4092144280000003,Q4,h,0.3,210.0,11.569163
-76.50341663,3.422632393,Q4,h,0.3,210.0,7.9315357
-76.47763196,3.4348837810000004,Q4,h,0.3,210.0,8.219208
-76.48640451,3.427819364,Q4,h,0.3,210.0,6.4274454
-76.47502193,3.408103289,Q4,h,0.3,210.0,11.569163
-76.46703372,3.405446554,Q4,h,0.3,210.0,6.832939
-76.47442147,3.401455764,Q4,h,0.3,210.0,6.832944
-76.49932551,3.42276072,Q4,h,0.3,210.0,6.1397734
-76.46712718,3.40547194,Q4,h,0.3,210.0,6.832939
-76.48750248,3.430802695,Q4,h,0.3,210.0,6.4274454
-76.46432378,3.432801195,Q4,h,0.3,210.0,6.8329086
-76.47521141,3.424880717,Q4,h,0.3,210.0,12.43876
-76.49656507,3.422115592,Q4,h,0.3,210.0,7.5260677
-76.48144532,3.426509116,Q4,h,0.3,210.0,8.788935
-76.47641192,3.40733044,Q4,h,0.3,210.0,11.569163
-76.49822065,3.42042505,Q4,h,0.3,210.0,6.1397734
-76.46681128,3.417536225,Q4,h,0.3,210.0,6.4274597
-76.50208485,3.423476427,Q4,h,0.3,210.0,12.151038
-76.48322022,3.437199612,Q4,h,0.3,270.0,11.628705
-76.46381696,3.426308689,Q4,h,0.3,270.0,6.1397686
-76.47781231,3.435692571,Q4,h,0.3,210.0,12.303451
-76.46689445,3.437590031,Q4,h,0.3,210.0,6.832901
-76.4707071,3.4124830760000004,Q4,h,0.3,210.0,6.8329296
-76.47565598,3.421720122,Q4,h,0.3,210.0,8.219214
-76.46696918,3.415223864,Q4,h,0.3,210.0,6.4274597
-76.47217818,3.437432949,Q4,h,0.3,210.0,13.162677
-76.46492882,3.423203737,Q4,h,0.3,270.0,6.832918
-76.48018281,3.436191203,Q4,h,0.3,270.0,12.303451
-76.48753806,3.418746737,Q4,h,0.3,210.0,6.832925
-76.46396665,3.4192861810000004,Q4,h,0.3,210.0,6.83292
-76.47229963,3.438872489,Q4,h,0.3,210.0,13.162677
