rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,0.04,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,1.75,2,2.5,2.75,4,pga,pgv
5.5000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689336E-01,7.4604080E-01,7.5524675E-01,7.3222058E-01,7.3683037E-01,7.0919267E-01,6.6774986E-01,6.5163219E-01,6.4242064E-01,6.5393376E-01,6.5163288E-01,6.5162975E-01,6.5162870E-01,6.5393186E-01,6.5853708E-01,6.5162956E-01,6.6774743E-01,6.9768433E-01,7.0228925E-01,7.0919539E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774940E-01,6.2169783E-01
6.0000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689053E-01,7.4603793E-01,7.5524589E-01,7.3222064E-01,7.3682106E-01,7.0919445E-01,6.6774887E-01,6.5162842E-01,6.4242453E-01,6.5393628E-01,6.5163046E-01,6.5162948E-01,6.5163196E-01,6.5393522E-01,6.5853865E-01,6.5163253E-01,6.6775188E-01,6.9768270E-01,7.0228795E-01,7.0919697E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775102E-01,6.2169660E-01
6.5000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689284E-01,7.4603800E-01,7.5524502E-01,7.3222004E-01,7.3682500E-01,7.0919610E-01,6.6775194E-01,6.5163255E-01,6.4242171E-01,6.5393352E-01,6.5163287E-01,6.5162675E-01,6.5163413E-01,6.5393702E-01,6.5853821E-01,6.5163072E-01,6.6774949E-01,6.9768343E-01,7.0228819E-01,7.0919726E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774779E-01,6.2169835E-01
6.9000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689523E-01,7.4603954E-01,7.5524923E-01,7.3222439E-01,7.3682920E-01,7.0919257E-01,6.6774725E-01,6.5163105E-01,6.4242479E-01,6.5393698E-01,6.5162790E-01,6.5163281E-01,6.5162902E-01,6.5393195E-01,6.5854326E-01,6.5162771E-01,6.6774962E-01,6.9768148E-01,7.0228981E-01,7.0919651E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775004E-01,6.2169706E-01
4.0000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689256E-01,7.4603474E-01,7.5524696E-01,7.3222025E-01,7.3682702E-01,7.0919651E-01,6.6774777E-01,6.5163037E-01,6.4242110E-01,6.5393187E-01,6.5162832E-01,6.5162992E-01,6.5163254E-01,6.5393416E-01,6.5854074E-01,6.5163301E-01,6.6775235E-01,6.9767933E-01,7.0229166E-01,7.0919296E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775028E-01,6.2169724E-01
4.5000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689720E-01,7.4603920E-01,7.5524537E-01,7.3222643E-01,7.3682313E-01,7.0919618E-01,6.6774609E-01,6.5163602E-01,6.4242149E-01,6.5393504E-01,6.5163302E-01,6.5163322E-01,6.5163167E-01,6.5393548E-01,6.5854272E-01,6.5162911E-01,6.6774574E-01,6.9768358E-01,7.0228718E-01,7.0919339E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774975E-01,6.2169666E-01
5.0000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689512E-01,7.4603873E-01,7.5524619E-01,7.3222064E-01,7.3682563E-01,7.0919560E-01,6.6774763E-01,6.5163470E-01,6.4241975E-01,6.5393247E-01,6.5162809E-01,6.5162968E-01,6.5163234E-01,6.5393486E-01,6.5854183E-01,6.5162862E-01,6.6774944E-01,6.9768181E-01,7.0228989E-01,7.0919913E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775298E-01,6.2169897E-01
5.5000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689117E-01,7.4603785E-01,7.5524835E-01,7.3222161E-01,7.3682673E-01,7.0919557E-01,6.6774844E-01,6.5162867E-01,6.4241990E-01,6.5393278E-01,6.5163554E-01,6.5163461E-01,6.5162502E-01,6.5393476E-01,6.5853925E-01,6.5162990E-01,6.6775001E-01,6.9768463E-01,7.0228906E-01,7.0919724E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774581E-01,6.2170052E-01
6.0000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689572E-01,7.4603829E-01,7.5524827E-01,7.3222255E-01,7.3682620E-01,7.0919840E-01,6.6774920E-01,6.5163115E-01,6.4242100E-01,6.5393542E-01,6.5163285E-01,6.5163196E-01,6.5162935E-01,6.5393654E-01,6.5854098E-01,6.5163120E-01,6.6775533E-01,6.9767978E-01,7.0228881E-01,7.0919488E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774702E-01,6.2169434E-01
6.5000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689308E-01,7.4603954E-01,7.5524879E-01,7.3222085E-01,7.3682933E-01,7.0919715E-01,6.6774797E-01,6.5163384E-01,6.4242014E-01,6.5393447E-01,6.5162989E-01,6.5163000E-01,6.5163357E-01,6.5393517E-01,6.5854108E-01,6.5163185E-01,6.6774853E-01,6.9768114E-01,7.0229381E-01,7.0919874E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774817E-01,6.2169837E-01
6.9000000E+00,9.0000000E+01,1.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689681E-01,7.4603415E-01,7.5524964E-01,7.3222200E-01,7.3682485E-01,7.0919084E-01,6.6775020E-01,6.5162690E-01,6.4242295E-01,6.5393456E-01,6.5163276E-01,6.5162956E-01,6.5163103E-01,6.5393094E-01,6.5853783E-01,6.5162800E-01,6.6774909E-01,6.9768280E-01,7.0228755E-01,7.0919739E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774998E-01,6.2169775E-01
4.0000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689810E-01,7.4603602E-01,7.5524951E-01,7.3222675E-01,7.3682894E-01,7.0919650E-01,6.6774799E-01,6.5162877E-01,6.4242010E-01,6.5393385E-01,6.5163206E-01,6.5163214E-01,6.5163495E-01,6.5393157E-01,6.5854119E-01,6.5163426E-01,6.6774916E-01,6.9768284E-01,7.0228829E-01,7.0919479E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774968E-01,6.2169512E-01
4.5000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689314E-01,7.4603480E-01,7.5524955E-01,7.3222290E-01,7.3682710E-01,7.0919523E-01,6.6775136E-01,6.5163133E-01,6.4241758E-01,6.5393798E-01,6.5163165E-01,6.5163293E-01,6.5163163E-01,6.5393407E-01,6.5854098E-01,6.5162985E-01,6.6775310E-01,6.9768320E-01,7.0228683E-01,7.0919622E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774570E-01,6.2169879E-01
5.0000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689209E-01,7.4603885E-01,7.5525126E-01,7.3221870E-01,7.3682376E-01,7.0919641E-01,6.6774992E-01,6.5163248E-01,6.4242145E-01,6.5393269E-01,6.5163225E-01,6.5163273E-01,6.5163134E-01,6.5393784E-01,6.5853850E-01,6.5163012E-01,6.6774872E-01,6.9768312E-01,7.0228907E-01,7.0919327E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775088E-01,6.2169619E-01
5.5000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689432E-01,7.4603922E-01,7.5525014E-01,7.3221722E-01,7.3682559E-01,7.0919539E-01,6.6775136E-01,6.5163127E-01,6.4242413E-01,6.5393126E-01,6.5163246E-01,6.5163043E-01,6.5163242E-01,6.5393353E-01,6.5853682E-01,6.5162947E-01,6.6774883E-01,6.9768062E-01,7.0229132E-01,7.0919231E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774885E-01,6.2169586E-01
6.0000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689344E-01,7.4603853E-01,7.5524602E-01,7.3221976E-01,7.3682769E-01,7.0919951E-01,6.6775208E-01,6.5163539E-01,6.4241850E-01,6.5393586E-01,6.5163248E-01,6.5163100E-01,6.5162979E-01,6.5393723E-01,6.5853663E-01,6.5162970E-01,6.6775027E-01,6.9768256E-01,7.0229060E-01,7.0919719E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774873E-01,6.2169796E-01
6.5000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689790E-01,7.4603631E-01,7.5524981E-01,7.3222216E-01,7.3682747E-01,7.0919723E-01,6.6775035E-01,6.5163104E-01,6.4242222E-01,6.5393483E-01,6.5163231E-01,6.5163212E-01,6.5163001E-01,6.5393473E-01,6.5854236E-01,6.5163462E-01,6.6775170E-01,6.9768228E-01,7.0229161E-01,7.0919243E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775187E-01,6.2170285E-01
6.9000000E+00,9.0000000E+01,3.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689209E-01,7.4603831E-01,7.5524911E-01,7.3222742E-01,7.3682814E-01,7.0919586E-01,6.6774964E-01,6.5163045E-01,6.4242274E-01,6.5393459E-01,6.5163000E-01,6.5163115E-01,6.5163270E-01,6.5393545E-01,6.5853921E-01,6.5163009E-01,6.6775074E-01,6.9768646E-01,7.0229064E-01,7.0919603E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774858E-01,6.2169601E-01
4.0000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689207E-01,7.4603598E-01,7.5524853E-01,7.3222382E-01,7.3682703E-01,7.0919586E-01,6.6775072E-01,6.5163035E-01,6.4242396E-01,6.5393302E-01,6.5162841E-01,6.5163140E-01,6.5163005E-01,6.5393182E-01,6.5853992E-01,6.5163180E-01,6.6774786E-01,6.9767974E-01,7.0228610E-01,7.0919676E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774833E-01,6.2169680E-01
4.5000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689399E-01,7.4603806E-01,7.5525152E-01,7.3222418E-01,7.3683031E-01,7.0919696E-01,6.6774912E-01,6.5163184E-01,6.4242060E-01,6.5393461E-01,6.5163163E-01,6.5163123E-01,6.5163330E-01,6.5393499E-01,6.5853703E-01,6.5163563E-01,6.6774919E-01,6.9767920E-01,7.0228834E-01,7.0919557E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774910E-01,6.2169589E-01
5.0000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689032E-01,7.4604014E-01,7.5524605E-01,7.3221943E-01,7.3682891E-01,7.0919463E-01,6.6775119E-01,6.5162918E-01,6.4241652E-01,6.5393513E-01,6.5163278E-01,6.5162788E-01,6.5163113E-01,6.5393353E-01,6.5853902E-01,6.5163153E-01,6.6774925E-01,6.9768425E-01,7.0228783E-01,7.0919554E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775198E-01,6.2169772E-01
5.5000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689338E-01,7.4603709E-01,7.5524970E-01,7.3222230E-01,7.3682709E-01,7.0919449E-01,6.6775090E-01,6.5163014E-01,6.4242161E-01,6.5393315E-01,6.5162889E-01,6.5162868E-01,6.5163206E-01,6.5393345E-01,6.5854222E-01,6.5163324E-01,6.6775175E-01,6.9768562E-01,7.0228914E-01,7.0919680E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774756E-01,6.2169963E-01
6.0000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689222E-01,7.4603780E-01,7.5524716E-01,7.3222137E-01,7.3683040E-01,7.0919753E-01,6.6774987E-01,6.5163148E-01,6.4242255E-01,6.5393789E-01,6.5163035E-01,6.5163266E-01,6.5163320E-01,6.5393524E-01,6.5853971E-01,6.5163162E-01,6.6774821E-01,6.9768302E-01,7.0229122E-01,7.0919484E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775048E-01,6.2169756E-01
6.5000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688921E-01,7.4603914E-01,7.5524734E-01,7.3222314E-01,7.3682853E-01,7.0919423E-01,6.6774938E-01,6.5162818E-01,6.4241828E-01,6.5393412E-01,6.5163140E-01,6.5163241E-01,6.5163385E-01,6.5393422E-01,6.5854029E-01,6.5163358E-01,6.6774883E-01,6.9767977E-01,7.0228920E-01,7.0919601E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775099E-01,6.2170211E-01
6.9000000E+00,9.0000000E+01,6.0000000E+01,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689534E-01,7.4603986E-01,7.5524794E-01,7.3222038E-01,7.3682719E-01,7.0919746E-01,6.6775199E-01,6.5163389E-01,6.4242375E-01,6.5393113E-01,6.5163076E-01,6.5163516E-01,6.5163350E-01,6.5393607E-01,6.5854298E-01,6.5163295E-01,6.6774691E-01,6.9768413E-01,7.0229006E-01,7.0919376E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774977E-01,6.2169845E-01
4.0000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689275E-01,7.4603774E-01,7.5525167E-01,7.3222499E-01,7.3682740E-01,7.0919372E-01,6.6775163E-01,6.5163383E-01,6.4242349E-01,6.5393427E-01,6.5163522E-01,6.5163156E-01,6.5163043E-01,6.5393315E-01,6.5853730E-01,6.5162901E-01,6.6774491E-01,6.9768072E-01,7.0228802E-01,7.0919559E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774784E-01,6.2169900E-01
4.5000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689250E-01,7.4603679E-01,7.5525166E-01,7.3222295E-01,7.3682802E-01,7.0919695E-01,6.6774993E-01,6.5163243E-01,6.4242198E-01,6.5393366E-01,6.5162976E-01,6.5163090E-01,6.5163225E-01,6.5393627E-01,6.5853994E-01,6.5163054E-01,6.6774908E-01,6.9768421E-01,7.0228994E-01,7.0919709E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774785E-01,6.2169817E-01
5.0000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689613E-01,7.4603561E-01,7.5524873E-01,7.3222188E-01,7.3682947E-01,7.0919890E-01,6.6774938E-01,6.5163185E-01,6.4242024E-01,6.5393339E-01,6.5163081E-01,6.5163202E-01,6.5163322E-01,6.5393521E-01,6.5853786E-01,6.5163313E-01,6.6774796E-01,6.9768079E-01,7.0229170E-01,7.0919749E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774800E-01,6.2169716E-01
5.5000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688921E-01,7.4603914E-01,7.5524755E-01,7.3222566E-01,7.3683093E-01,7.0919277E-01,6.6774652E-01,6.5163223E-01,6.4242585E-01,6.5393141E-01,6.5163216E-01,6.5163381E-01,6.5163096E-01,6.5393055E-01,6.5854002E-01,6.5162939E-01,6.6774830E-01,6.9768373E-01,7.0228953E-01,7.0919581E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774696E-01,6.2169820E-01
6.0000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689491E-01,7.4603603E-01,7.5524907E-01,7.3222446E-01,7.3682734E-01,7.0919626E-01,6.6775011E-01,6.5163153E-01,6.4242044E-01,6.5393540E-01,6.5163211E-01,6.5163331E-01,6.5162893E-01,6.5393441E-01,6.5853764E-01,6.5163426E-01,6.6775034E-01,6.9768087E-01,7.0229016E-01,7.0919285E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775451E-01,6.2170010E-01
6.5000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689091E-01,7.4603772E-01,7.5524812E-01,7.3221991E-01,7.3682782E-01,7.0919391E-01,6.6774888E-01,6.5163316E-01,6.4242352E-01,6.5393366E-01,6.5163082E-01,6.5163466E-01,6.5162826E-01,6.5393485E-01,6.5853857E-01,6.5163158E-01,6.6774946E-01,6.9768480E-01,7.0228629E-01,7.0919779E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774878E-01,6.2169740E-01
6.9000000E+00,9.0000000E+01,1.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689381E-01,7.4603990E-01,7.5524610E-01,7.3222138E-01,7.3683344E-01,7.0919206E-01,6.6774758E-01,6.5163820E-01,6.4241680E-01,6.5393205E-01,6.5163275E-01,6.5162907E-01,6.5162720E-01,6.5393551E-01,6.5854172E-01,6.5163357E-01,6.6775163E-01,6.9768516E-01,7.0229022E-01,7.0919575E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775039E-01,6.2169450E-01
4.0000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689762E-01,7.4603900E-01,7.5524788E-01,7.3222233E-01,7.3682806E-01,7.0919614E-01,6.6774879E-01,6.5163285E-01,6.4242190E-01,6.5393352E-01,6.5163201E-01,6.5163158E-01,6.5163395E-01,6.5393807E-01,6.5854192E-01,6.5163428E-01,6.6775120E-01,6.9767885E-01,7.0228832E-01,7.0919625E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775300E-01,6.2170221E-01
4.5000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689748E-01,7.4603463E-01,7.5524700E-01,7.3222370E-01,7.3682947E-01,7.0919906E-01,6.6774588E-01,6.5163357E-01,6.4242226E-01,6.5393637E-01,6.5163030E-01,6.5163191E-01,6.5163250E-01,6.5392985E-01,6.5853970E-01,6.5163108E-01,6.6775017E-01,6.9768569E-01,7.0228833E-01,7.0919217E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774909E-01,6.2169662E-01
5.0000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689545E-01,7.4603736E-01,7.5524835E-01,7.3222309E-01,7.3682773E-01,7.0919689E-01,6.6774857E-01,6.5163104E-01,6.4241918E-01,6.5393407E-01,6.5162980E-01,6.5163111E-01,6.5163273E-01,6.5393453E-01,6.5854404E-01,6.5163215E-01,6.6774574E-01,6.9768298E-01,7.0228879E-01,7.0919730E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774464E-01,6.2170333E-01
5.5000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689250E-01,7.4603759E-01,7.5525101E-01,7.3222230E-01,7.3682834E-01,7.0919922E-01,6.6775064E-01,6.5163049E-01,6.4242186E-01,6.5393719E-01,6.5163478E-01,6.5163485E-01,6.5163305E-01,6.5393486E-01,6.5853906E-01,6.5163252E-01,6.6774910E-01,6.9768452E-01,7.0228722E-01,7.0919838E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774919E-01,6.2169931E-01
6.0000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689364E-01,7.4603941E-01,7.5524907E-01,7.3222299E-01,7.3682504E-01,7.0919817E-01,6.6775096E-01,6.5162866E-01,6.4241930E-01,6.5393320E-01,6.5163394E-01,6.5162994E-01,6.5163203E-01,6.5393231E-01,6.5854202E-01,6.5162784E-01,6.6775018E-01,6.9768117E-01,7.0228595E-01,7.0919210E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774974E-01,6.2169803E-01
6.5000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689342E-01,7.4603545E-01,7.5524813E-01,7.3222075E-01,7.3682764E-01,7.0919680E-01,6.6774871E-01,6.5163117E-01,6.4242268E-01,6.5393501E-01,6.5163097E-01,6.5163085E-01,6.5163141E-01,6.5393456E-01,6.5854069E-01,6.5163289E-01,6.6774960E-01,6.9768304E-01,7.0228838E-01,7.0919443E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774737E-01,6.2169788E-01
6.9000000E+00,9.0000000E+01,1.3000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689248E-01,7.4603720E-01,7.5524535E-01,7.3222422E-01,7.3682975E-01,7.0919697E-01,6.6775103E-01,6.5162940E-01,6.4242045E-01,6.5393529E-01,6.5163471E-01,6.5163128E-01,6.5163347E-01,6.5393422E-01,6.5854088E-01,6.5162813E-01,6.6775317E-01,6.9768578E-01,7.0228700E-01,7.0919564E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774930E-01,6.2169840E-01
4.0000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689171E-01,7.4603614E-01,7.5524785E-01,7.3222154E-01,7.3682652E-01,7.0919746E-01,6.6774954E-01,6.5163171E-01,6.4242059E-01,6.5393311E-01,6.5163226E-01,6.5162833E-01,6.5163535E-01,6.5393632E-01,6.5853960E-01,6.5163524E-01,6.6775293E-01,6.9768276E-01,7.0229022E-01,7.0919581E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775092E-01,6.2169593E-01
4.5000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689206E-01,7.4603812E-01,7.5524873E-01,7.3222504E-01,7.3682851E-01,7.0919678E-01,6.6774669E-01,6.5162889E-01,6.4242384E-01,6.5393422E-01,6.5163241E-01,6.5163189E-01,6.5163240E-01,6.5393487E-01,6.5853887E-01,6.5163123E-01,6.6774817E-01,6.9768139E-01,7.0228893E-01,7.0919625E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775023E-01,6.2169679E-01
5.0000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689177E-01,7.4603122E-01,7.5524540E-01,7.3221901E-01,7.3682853E-01,7.0919885E-01,6.6774810E-01,6.5163336E-01,6.4241925E-01,6.5393421E-01,6.5162844E-01,6.5163169E-01,6.5163279E-01,6.5393171E-01,6.5853896E-01,6.5163306E-01,6.6775324E-01,6.9768544E-01,7.0228863E-01,7.0919607E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774787E-01,6.2169938E-01
5.5000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689292E-01,7.4603559E-01,7.5524706E-01,7.3222225E-01,7.3682690E-01,7.0919619E-01,6.6775002E-01,6.5163038E-01,6.4242081E-01,6.5393453E-01,6.5163222E-01,6.5163225E-01,6.5163089E-01,6.5393528E-01,6.5854019E-01,6.5163194E-01,6.6774919E-01,6.9768165E-01,7.0228840E-01,7.0919880E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775045E-01,6.2169730E-01
6.0000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689430E-01,7.4604050E-01,7.5524921E-01,7.3221951E-01,7.3682535E-01,7.0919075E-01,6.6774892E-01,6.5163284E-01,6.4242685E-01,6.5392898E-01,6.5163118E-01,6.5163090E-01,6.5163583E-01,6.5393946E-01,6.5853625E-01,6.5163702E-01,6.6775116E-01,6.9768571E-01,7.0228917E-01,7.0919491E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774589E-01,6.2169481E-01
6.5000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689621E-01,7.4603927E-01,7.5524460E-01,7.3222382E-01,7.3682722E-01,7.0919684E-01,6.6774738E-01,6.5163190E-01,6.4242129E-01,6.5393520E-01,6.5163145E-01,6.5163044E-01,6.5163244E-01,6.5393343E-01,6.5853981E-01,6.5163060E-01,6.6774914E-01,6.9768185E-01,7.0228774E-01,7.0919218E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775170E-01,6.2170123E-01
6.9000000E+00,9.0000000E+01,1.6000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689464E-01,7.4603798E-01,7.5524613E-01,7.3222090E-01,7.3682630E-01,7.0919733E-01,6.6774867E-01,6.5162942E-01,6.4242027E-01,6.5393338E-01,6.5163579E-01,6.5163224E-01,6.5162831E-01,6.5393330E-01,6.5853678E-01,6.5163607E-01,6.6775359E-01,6.9768283E-01,7.0228760E-01,7.0919617E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774952E-01,6.2169743E-01
4.0000000E+00,9.0000000E+01,2.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689438E-01,7.4603735E-01,7.5525125E-01,7.3222541E-01,7.3682974E-01,7.0920093E-01,6.6774586E-01,6.5163535E-01,6.4242200E-01,6.5393703E-01,6.5162988E-01,6.5162916E-01,6.5163481E-01,6.5393288E-01,6.5853726E-01,6.5162962E-01,6.6774993E-01,6.9768220E-01,7.0229006E-01,7.0919690E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774560E-01,6.2169858E-01
4.5000000E+00,9.0000000E+01,2.0000000E+02,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689290E-01,7.4603846E-01,7.5524920E-01,7.3222226E-01,7.3682642E-01,7.0919586E-01,6.6775039E-01,6.5163285E-01,6.4242222E-01,6.5393544E-01,6.5163200E-01,6.5163091E-01,6.5163049E-01,6.5393491E-01,6.5854011E-01,6.5163287E-01,6.6774749E-01,6.9768151E-01,7.0228746E-01,7.0919775E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774850E-01,6.2169697E-01
